5.0124793e-08
0,5.0124793e-08
1,5.0081567e-08
2,5.1181324e-08
3,5.4019655e-08
4,5.6552711e-08
5,6.1458316e-08
6,6.7847857e-08
7,7.1619098e-08
8,7.5327321e-08
9,8.1058381e-08
10,8.757894e-08
11,9.2537604e-08
12,9.6523763e-08
13,1.0084858e-07
14,1.0784866e-07
15,1.147732e-07
16,1.1955896e-07
17,1.2506878e-07
18,1.3203909e-07
19,1.3867331e-07
20,1.4431038e-07
21,1.5261651e-07
22,1.6210885e-07
23,1.694239e-07
24,1.7495108e-07
25,1.8201526e-07
26,1.9106403e-07
27,1.9891543e-07
28,2.065554e-07
29,2.1927536e-07
30,2.2861811e-07
31,2.3518444e-07
32,2.4569735e-07
33,2.5994947e-07
34,2.7920481e-07
35,2.9634452e-07
36,3.1302963e-07
37,3.286892e-07
38,3.361377e-07
39,3.4501841e-07
40,3.5795074e-07
41,3.7352868e-07
42,3.9005315e-07
43,4.0251484e-07
44,4.1556336e-07
45,4.3288233e-07
46,4.4900148e-07
47,4.57787e-07
48,4.7052296e-07
49,4.8442041e-07
50,4.9789645e-07
51,5.1461984e-07
52,5.291302e-07
53,5.4698916e-07
54,5.6149088e-07
55,5.6790026e-07
56,5.8269853e-07
57,6.1106419e-07
58,6.4313082e-07
59,6.6960115e-07
60,6.9512606e-07
61,7.1546498e-07
62,7.2586181e-07
63,7.3439401e-07
64,7.4971871e-07
65,7.8816379e-07
66,8.1630714e-07
67,8.1697931e-07
68,8.1711141e-07
69,8.2473917e-07
70,8.4000942e-07
71,8.5798456e-07
72,8.9004993e-07
73,9.1818953e-07
74,9.3789595e-07
75,9.5807536e-07
76,9.8106477e-07
77,1.003906e-06
78,1.0151715e-06
79,1.0310324e-06
80,1.0648893e-06
81,1.0927547e-06
82,1.1136448e-06
83,1.1370134e-06
84,1.1575453e-06
85,1.1890088e-06
86,1.2431331e-06
87,1.2872733e-06
88,1.2992258e-06
89,1.3177125e-06
90,1.3515237e-06
91,1.3884675e-06
92,1.4267347e-06
93,1.4544737e-06
94,1.4624167e-06
95,1.4645876e-06
96,1.4811986e-06
97,1.5248346e-06
98,1.5583074e-06
99,1.5939499e-06
100,1.6349838e-06
101,1.6465125e-06
102,1.6505544e-06
103,1.6612737e-06
104,1.6825468e-06
105,1.7320186e-06
106,1.7725804e-06
107,1.8030059e-06
108,1.8230583e-06
109,1.8393406e-06
110,1.882648e-06
111,1.9315009e-06
112,1.986311e-06
113,2.0136251e-06
114,2.0180762e-06
115,2.0310677e-06
116,2.0705816e-06
117,2.1360936e-06
118,2.1810617e-06
