255.0,1.2360487e-05
250.0,1.2623537e-05
245.0,1.2860898e-05
240.0,1.3111441e-05
235.0,1.3328876e-05
230.0,1.3561081e-05
225.0,1.3794045e-05
220.0,1.3996171e-05
215.0,1.4238673e-05
210.0,1.4446091e-05
205.0,1.4658997e-05
200.0,1.4834815e-05
195.0,1.5045134e-05
190.0,1.5213453e-05
185.0,1.5400961e-05
180.0,1.5577452e-05
175.0,1.5738493e-05
170.0,1.5898388e-05
165.0,1.6056225e-05
160.0,1.6220201e-05
155.0,1.6357604e-05
150.0,1.6518725e-05
145.0,1.6652797e-05
140.0,1.6801619e-05
135.0,1.6922719e-05
130.0,1.7055701e-05
125.0,1.7167042e-05
120.0,1.7280365e-05
115.0,1.7387409e-05
110.0,1.748789e-05
105.0,1.7585498e-05
100.0,1.7696762e-05
95.0,1.7780771e-05
90.0,1.7864058e-05
85.0,1.795667e-05
80.0,1.8034503e-05
75.0,1.8103156e-05
70.0,1.8169323e-05
65.0,1.8239896e-05
60.0,1.8298515e-05
55.0,1.836139e-05
50.0,1.8402477e-05
45.0,1.8447377e-05
40.0,1.8491064e-05
35.0,1.8527275e-05
30.0,1.8561135e-05
25.0,1.8590537e-05
20.0,1.8616978e-05
15.0,1.8641114e-05
10.0,1.8658407e-05
5.0,1.8673776e-05
