255.0,1.2978149e-05
250.0,1.4221834e-05
245.0,1.5394819e-05
240.0,1.6546492e-05
235.0,1.7807879e-05
230.0,1.9282683e-05
225.0,2.0269097e-05
220.0,2.1314443e-05
215.0,2.2268418e-05
210.0,2.3457755e-05
205.0,2.4487381e-05
200.0,2.5474037e-05
195.0,2.6425669e-05
190.0,2.7361702e-05
185.0,2.8274088e-05
180.0,2.9163823e-05
175.0,3.0014191e-05
170.0,3.0882504e-05
165.0,3.1678905e-05
160.0,3.2473548e-05
155.0,3.3231325e-05
150.0,3.3965571e-05
145.0,3.4639888e-05
140.0,3.5335634e-05
135.0,3.6004021e-05
130.0,3.6632282e-05
125.0,3.7307858e-05
120.0,3.7847371e-05
115.0,3.840791e-05
110.0,3.8935908e-05
105.0,3.9451912e-05
100.0,3.9927287e-05
95.0,4.0358591e-05
90.0,4.0798204e-05
85.0,4.1208099e-05
80.0,4.1611547e-05
75.0,4.1938623e-05
70.0,4.2284883e-05
65.0,4.2619147e-05
60.0,4.2907093e-05
55.0,4.3186752e-05
50.0,4.3416512e-05
45.0,4.3628468e-05
40.0,4.3855882e-05
35.0,4.4050241e-05
30.0,4.4207347e-05
25.0,4.4353426e-05
20.0,4.4482782e-05
15.0,4.4580098e-05
10.0,4.4679258e-05
5.0,4.4751687e-05
