9.2916116E-06,9.2904793E-06,9.2899791E-06,9.2895443E-06,9.2899700E-06,9.2899745E-06,9.2889395E-06,9.2892560E-06,9.2900800E-06,9.2908695E-06,9.2909877E-06,9.2905757E-06,9.2912496E-06,9.2919954E-06,9.2918599E-06,9.2918735E-06,9.2916925E-06,9.2892351E-06,9.2889131E-06,9.2913069E-06,9.2907949E-06,9.2901973E-06,9.2918135E-06,9.2927648E-06,9.2933451E-06,9.2955579E-06,9.2978171E-06,9.2974096E-06,9.2959999E-06,9.2951022E-06,9.2946120E-06,9.2941218E-06,9.2930813E-06,9.2939281E-06,9.2956152E-06,9.2961945E-06
9.2970686E-06,9.2959144E-06,9.2915980E-06,9.2901482E-06,9.2897817E-06,9.2882947E-06,9.2875107E-06,9.2885330E-06,9.2908531E-06,9.2920818E-06,9.2924884E-06,9.2924283E-06,9.2921837E-06,9.2927530E-06,9.2942155E-06,9.2955188E-06,9.2950877E-06,9.2934570E-06,9.2936889E-06,9.2938490E-06,9.2933860E-06,9.2939645E-06,9.2937735E-06,9.2937362E-06,9.2951423E-06,9.2957116E-06,9.2955161E-06,9.2957962E-06,9.2948794E-06,9.2943646E-06,9.2960290E-06,9.2950559E-06,9.2937407E-06,9.2950213E-06,9.2948640E-06,9.2976006E-06
9.2996925E-06,9.2965711E-06,9.2935970E-06,9.2923356E-06,9.2920318E-06,9.2926730E-06,9.2936307E-06,9.2934442E-06,9.2934088E-06,9.2953405E-06,9.2973023E-06,9.2957007E-06,9.2948640E-06,9.2966702E-06,9.2970167E-06,9.2970049E-06,9.2980063E-06,9.2968021E-06,9.2944147E-06,9.2933224E-06,9.2925675E-06,9.2925284E-06,9.2935970E-06,9.2951077E-06,9.2966866E-06,9.2972750E-06,9.2968894E-06,9.2959981E-06,9.2958971E-06,9.2960436E-06,9.2955306E-06,9.2941882E-06,9.2932669E-06,9.2946902E-06,9.2960481E-06,9.2966875E-06
9.2963710E-06,9.2938717E-06,9.2910204E-06,9.2906021E-06,9.2915452E-06,9.2927794E-06,9.2938862E-06,9.2942400E-06,9.2939399E-06,9.2930450E-06,9.2922837E-06,9.2929131E-06,9.2932969E-06,9.2935197E-06,9.2928140E-06,9.2926666E-06,9.2928203E-06,9.2917871E-06,9.2919081E-06,9.2918799E-06,9.2927321E-06,9.2932096E-06,9.2927630E-06,9.2945020E-06,9.2962846E-06,9.2953351E-06,9.2947657E-06,9.2954051E-06,9.2961964E-06,9.2958235E-06,9.2924674E-06,9.2895707E-06,9.2900527E-06,9.2919381E-06,9.2922482E-06,9.2922401E-06
9.2937353E-06,9.2937853E-06,9.2924520E-06,9.2906930E-06,9.2891205E-06,9.2896298E-06,9.2906102E-06,9.2899691E-06,9.2889904E-06,9.2896662E-06,9.2919208E-06,9.2931295E-06,9.2933642E-06,9.2940236E-06,9.2934606E-06,9.2925547E-06,9.2917517E-06,9.2905720E-06,9.2902828E-06,9.2914543E-06,9.2921255E-06,9.2933606E-06,9.2950449E-06,9.2948785E-06,9.2944019E-06,9.2943037E-06,9.2949504E-06,9.2963000E-06,9.2971632E-06,9.2953869E-06,9.2927303E-06,9.2923756E-06,9.2919836E-06,9.2911077E-06,9.2912760E-06,9.2918071E-06
9.2938890E-06,9.2925720E-06,9.2887940E-06,9.2894788E-06,9.2918954E-06,9.2910195E-06,9.2896771E-06,9.2904911E-06,9.2906930E-06,9.2896353E-06,9.2898399E-06,9.2909377E-06,9.2907858E-06,9.2905466E-06,9.2893297E-06,9.2874179E-06,9.2871542E-06,9.2887003E-06,9.2895671E-06,9.2897699E-06,9.2901564E-06,9.2895007E-06,9.2906348E-06,9.2921600E-06,9.2906548E-06,9.2897790E-06,9.2900418E-06,9.2904784E-06,9.2901582E-06,9.2892696E-06,9.2893924E-06,9.2889186E-06,9.2876162E-06,9.2869031E-06,9.2857890E-06,9.2855080E-06
9.2873479E-06,9.2863393E-06,9.2837954E-06,9.2842401E-06,9.2843675E-06,9.2846967E-06,9.2855616E-06,9.2861137E-06,9.2860237E-06,9.2865712E-06,9.2861655E-06,9.2844739E-06,9.2849805E-06,9.2854834E-06,9.2847422E-06,9.2842592E-06,9.2837845E-06,9.2830223E-06,9.2834480E-06,9.2844493E-06,9.2843802E-06,9.2839627E-06,9.2852579E-06,9.2844157E-06,9.2834643E-06,9.2850223E-06,9.2848659E-06,9.2843520E-06,9.2846321E-06,9.2836917E-06,9.2823648E-06,9.2812661E-06,9.2795408E-06,9.2778791E-06,9.2776627E-06,9.2783930E-06
9.2789396E-06,9.2770688E-06,9.2744176E-06,9.2734845E-06,9.2748141E-06,9.2758191E-06,9.2753471E-06,9.2752080E-06,9.2746122E-06,9.2744740E-06,9.2734663E-06,9.2725686E-06,9.2729406E-06,9.2733162E-06,9.2723849E-06,9.2711643E-06,9.2695136E-06,9.2678447E-06,9.2685896E-06,9.2685914E-06,9.2684213E-06,9.2691471E-06,9.2683722E-06,9.2673308E-06,9.2671789E-06,9.2665614E-06,9.2658674E-06,9.2656037E-06,9.2660603E-06,9.2671707E-06,9.2667851E-06,9.2648634E-06,9.2615128E-06,9.2590253E-06,9.2597847E-06,9.2614573E-06
9.2620085E-06,9.2599803E-06,9.2566588E-06,9.2561222E-06,9.2566343E-06,9.2578748E-06,9.2586924E-06,9.2578284E-06,9.2577393E-06,9.2580194E-06,9.2580512E-06,9.2577202E-06,9.2567689E-06,9.2558030E-06,9.2550217E-06,9.2539431E-06,9.2532136E-06,9.2536065E-06,9.2536648E-06,9.2538694E-06,9.2546252E-06,9.2551118E-06,9.2547316E-06,9.2532527E-06,9.2526334E-06,9.2534192E-06,9.2536638E-06,9.2528244E-06,9.2526143E-06,9.2534519E-06,9.2532800E-06,9.2523469E-06,9.2514201E-06,9.2493528E-06,9.2474693E-06,9.2480413E-06
9.2477057E-06,9.2445416E-06,9.2439168E-06,9.2441260E-06,9.2442888E-06,9.2451946E-06,9.2456757E-06,9.2461714E-06,9.2458595E-06,9.2454065E-06,9.2462560E-06,9.2474711E-06,9.2468153E-06,9.2449682E-06,9.2443024E-06,9.2448263E-06,9.2452992E-06,9.2466262E-06,9.2477894E-06,9.2487753E-06,9.2492937E-06,9.2493810E-06,9.2500368E-06,9.2508499E-06,9.2521350E-06,9.2521050E-06,9.2518367E-06,9.2508562E-06,9.2512209E-06,9.2525397E-06,9.2521368E-06,9.2518248E-06,9.2507353E-06,9.2495811E-06,9.2485052E-06,9.2479004E-06
9.2485343E-06,9.2483406E-06,9.2468708E-06,9.2465216E-06,9.2469609E-06,9.2475884E-06,9.2488281E-06,9.2481850E-06,9.2472801E-06,9.2465480E-06,9.2460841E-06,9.2468708E-06,9.2466180E-06,9.2464634E-06,9.2477003E-06,9.2479231E-06,9.2476821E-06,9.2499295E-06,9.2511000E-06,9.2508235E-06,9.2514501E-06,9.2520622E-06,9.2523378E-06,9.2527416E-06,9.2531600E-06,9.2536648E-06,9.2539376E-06,9.2544287E-06,9.2536056E-06,9.2530918E-06,9.2539049E-06,9.2516593E-06,9.2509654E-06,9.2513965E-06,9.2496393E-06,9.2499840E-06
9.2516311E-06,9.2510836E-06,9.2494283E-06,9.2498431E-06,9.2514283E-06,9.2513073E-06,9.2509845E-06,9.2515293E-06,9.2515211E-06,9.2514447E-06,9.2510445E-06,9.2504988E-06,9.2519849E-06,9.2536820E-06,9.2541632E-06,9.2549490E-06,9.2565360E-06,9.2580594E-06,9.2586442E-06,9.2593646E-06,9.2600967E-06,9.2610389E-06,9.2617502E-06,9.2619921E-06,9.2620194E-06,9.2611990E-06,9.2616328E-06,9.2628597E-06,9.2623686E-06,9.2624969E-06,9.2628607E-06,9.2637483E-06,9.2639184E-06,9.2625678E-06,9.2609389E-06,9.2596474E-06
9.2601467E-06,9.2602213E-06,9.2596911E-06,9.2594973E-06,9.2597193E-06,9.2595492E-06,9.2600003E-06,9.2602486E-06,9.2605323E-06,9.2613545E-06,9.2614955E-06,9.2618820E-06,9.2625232E-06,9.2627906E-06,9.2629507E-06,9.2634600E-06,9.2636610E-06,9.2639875E-06,9.2655127E-06,9.2663204E-06,9.2666796E-06,9.2671571E-06,9.2670816E-06,9.2663840E-06,9.2663786E-06,9.2665259E-06,9.2654600E-06,9.2654836E-06,9.2655337E-06,9.2658993E-06,9.2655400E-06,9.2663040E-06,9.2664477E-06,9.2638247E-06,9.2617574E-06,9.2603550E-06
9.2595274E-06,9.2588880E-06,9.2581722E-06,9.2572027E-06,9.2585096E-06,9.2596338E-06,9.2585569E-06,9.2578621E-06,9.2580567E-06,9.2578230E-06,9.2571263E-06,9.2567761E-06,9.2562250E-06,9.2562986E-06,9.2571963E-06,9.2582322E-06,9.2598184E-06,9.2601558E-06,9.2602686E-06,9.2600676E-06,9.2593873E-06,9.2603141E-06,9.2605869E-06,9.2602286E-06,9.2606615E-06,9.2607352E-06,9.2598666E-06,9.2599530E-06,9.2609762E-06,9.2611690E-06,9.2614719E-06,9.2624732E-06,9.2626751E-06,9.2610471E-06,9.2590371E-06,9.2584905E-06
