8.6276796E-06,8.6279888E-06,8.6292121E-06,8.6289592E-06,8.6291948E-06,8.6298969E-06,8.6280424E-06,8.6269265E-06,8.6279888E-06,8.6288192E-06,8.6297550E-06,8.6303489E-06,8.6301252E-06,8.6301561E-06,8.6301825E-06,8.6300270E-06,8.6303635E-06,8.6301306E-06,8.6293185E-06,8.6294367E-06,8.6298796E-06,8.6296804E-06,8.6303808E-06,8.6312357E-06,8.6307800E-06,8.6299624E-06,8.6299606E-06,8.6312712E-06,8.6310310E-06,8.6305908E-06,8.6313848E-06,8.6309128E-06,8.6302607E-06,8.6296113E-06,8.6298796E-06,8.6306554E-06,8.6305290E-06,8.6303671E-06,8.6305399E-06,8.6306791E-06,8.6310947E-06,8.6304253E-06,8.6291584E-06,8.6302734E-06,8.6312684E-06,8.6306081E-06,8.6307109E-06,8.6312712E-06,8.6309510E-06,8.6307209E-06,8.6296859E-06,8.6299688E-06,8.6305890E-06,8.6299733E-06,8.6294849E-06,8.6289419E-06,8.6289856E-06,8.6293467E-06,8.6303962E-06,8.6306554E-06,8.6303535E-06,8.6310438E-06,8.6317959E-06,8.6325863E-06,8.6324144E-06,8.6317877E-06,8.6309601E-06,8.6301097E-06,8.6302607E-06,8.6302207E-06,8.6306554E-06,8.6307155E-06,8.6302771E-06,8.6305363E-06,8.6301588E-06,8.6301261E-06,8.6307400E-06,8.6311138E-06,8.6305799E-06,8.6306454E-06,8.6307045E-06,8.6289574E-06,8.6280115E-06,8.6292202E-06,8.6298160E-06,8.6299888E-06,8.6295931E-06,8.6289292E-06,8.6301852E-06,8.6314967E-06,8.6315322E-06,8.6304763E-06,8.6300370E-06,8.6301161E-06,8.6297086E-06,8.6304808E-06,8.6310110E-06,8.6317113E-06,8.6331947E-06,8.6324771E-06,8.6330901E-06,8.6338687E-06,8.6327063E-06,8.6311365E-06,8.6313857E-06,8.6323598E-06,8.6328901E-06,8.6337086E-06,8.6331338E-06,8.6322880E-06,8.6327427E-06,8.6329892E-06,8.6320933E-06,8.6323480E-06,8.6337322E-06,8.6336413E-06,8.6324308E-06,8.6333966E-06,8.6336049E-06,8.6330911E-06,8.6339105E-06,8.6337113E-06,8.6333021E-06,8.6339860E-06,8.6350428E-06,8.6342270E-06,8.6336331E-06,8.6341060E-06,8.6335403E-06,8.6335767E-06,8.6332257E-06,8.6332084E-06,8.6337213E-06,8.6337513E-06,8.6338960E-06,8.6337932E-06,8.6341424E-06,8.6342916E-06,8.6339551E-06,8.6339733E-06,8.6341788E-06,8.6342879E-06,8.6337322E-06,8.6339232E-06
8.6346326E-06,8.6354203E-06,8.6350265E-06,8.6342297E-06,8.6357095E-06,8.6364216E-06,8.6346026E-06,8.6344135E-06,8.6352511E-06,8.6351674E-06,8.6361715E-06,8.6360687E-06,8.6353284E-06,8.6339605E-06,8.6334603E-06,8.6344762E-06,8.6344507E-06,8.6347409E-06,8.6349137E-06,8.6355958E-06,8.6362352E-06,8.6354557E-06,8.6342598E-06,8.6342497E-06,8.6343261E-06,8.6344171E-06,8.6347309E-06,8.6346508E-06,8.6358932E-06,8.6359851E-06,8.6339169E-06,8.6330765E-06,8.6334958E-06,8.6339687E-06,8.6344353E-06,8.6343480E-06,8.6343180E-06,8.6343352E-06,8.6346199E-06,8.6329401E-06,8.6321261E-06,8.6320570E-06,8.6311684E-06,8.6313248E-06,8.6318732E-06,8.6328082E-06,8.6329692E-06,8.6345362E-06,8.6349837E-06,8.6340269E-06,8.6352466E-06,8.6359823E-06,8.6355294E-06,8.6341261E-06,8.6337623E-06,8.6336950E-06,8.6333548E-06,8.6340451E-06,8.6342616E-06,8.6345826E-06,8.6350237E-06,8.6352466E-06,8.6351756E-06,8.6357795E-06,8.6369810E-06,8.6363798E-06,8.6359105E-06,8.6368691E-06,8.6375549E-06,8.6375639E-06,8.6362725E-06,8.6352629E-06,8.6346572E-06,8.6352884E-06,8.6369127E-06,8.6380896E-06,8.6376494E-06,8.6373247E-06,8.6365862E-06,8.6356840E-06,8.6355858E-06,8.6344062E-06,8.6352775E-06,8.6353584E-06,8.6354266E-06,8.6363198E-06,8.6358132E-06,8.6349082E-06,8.6351374E-06,8.6363470E-06,8.6362670E-06,8.6355139E-06,8.6358268E-06,8.6360915E-06,8.6358350E-06,8.6368245E-06,8.6362361E-06,8.6347554E-06,8.6347036E-06,8.6360369E-06,8.6361251E-06,8.6345299E-06,8.6342961E-06,8.6346627E-06,8.6341379E-06,8.6332202E-06,8.6334785E-06,8.6351865E-06,8.6365853E-06,8.6368245E-06,8.6366344E-06,8.6365126E-06,8.6356722E-06,8.6358741E-06,8.6363625E-06,8.6353566E-06,8.6350892E-06,8.6348418E-06,8.6343634E-06,8.6348964E-06,8.6352575E-06,8.6349028E-06,8.6352747E-06,8.6356204E-06,8.6356549E-06,8.6358932E-06,8.6360078E-06,8.6355030E-06,8.6353730E-06,8.6359969E-06,8.6365489E-06,8.6363079E-06,8.6369946E-06,8.6378686E-06,8.6379614E-06,8.6374348E-06,8.6370010E-06,8.6372092E-06,8.6378986E-06,8.6391201E-06,8.6383470E-06,8.6375112E-06,8.6373793E-06,8.6376067E-06
8.6385226E-06,8.6379759E-06,8.6375248E-06,8.6379732E-06,8.6372447E-06,8.6362452E-06,8.6354439E-06,8.6352693E-06,8.6349673E-06,8.6352456E-06,8.6349219E-06,8.6344971E-06,8.6353775E-06,8.6354039E-06,8.6340160E-06,8.6338323E-06,8.6344562E-06,8.6350674E-06,8.6350319E-06,8.6341179E-06,8.6351592E-06,8.6354175E-06,8.6346508E-06,8.6341961E-06,8.6342325E-06,8.6348627E-06,8.6343516E-06,8.6328273E-06,8.6322852E-06,8.6331674E-06,8.6335613E-06,8.6325535E-06,8.6332029E-06,8.6351283E-06,8.6357077E-06,8.6369173E-06,8.6372047E-06,8.6367172E-06,8.6364380E-06,8.6357431E-06,8.6354694E-06,8.6347218E-06,8.6343243E-06,8.6340597E-06,8.6347209E-06,8.6361479E-06,8.6363216E-06,8.6349255E-06,8.6343889E-06,8.6359223E-06,8.6365908E-06,8.6355722E-06,8.6353002E-06,8.6347154E-06,8.6344680E-06,8.6357477E-06,8.6362679E-06,8.6365299E-06,8.6363279E-06,8.6352538E-06,8.6359587E-06,8.6379414E-06,8.6377704E-06,8.6364171E-06,8.6356667E-06,8.6360515E-06,8.6372038E-06,8.6373966E-06,8.6361970E-06,8.6349410E-06,8.6353148E-06,8.6362033E-06,8.6368809E-06,8.6369819E-06,8.6365653E-06,8.6374093E-06,8.6376758E-06,8.6364735E-06,8.6362825E-06,8.6361779E-06,8.6356804E-06,8.6357832E-06,8.6360242E-06,8.6369810E-06,8.6376249E-06,8.6361178E-06,8.6357095E-06,8.6360424E-06,8.6359414E-06,8.6357486E-06,8.6357677E-06,8.6361597E-06,8.6361924E-06,8.6357895E-06,8.6354621E-06,8.6352220E-06,8.6349382E-06,8.6351574E-06,8.6341797E-06,8.6337823E-06,8.6339269E-06,8.6338387E-06,8.6340606E-06,8.6345790E-06,8.6351820E-06,8.6362206E-06,8.6367936E-06,8.6358768E-06,8.6352838E-06,8.6352256E-06,8.6336877E-06,8.6324071E-06,8.6333821E-06,8.6339260E-06,8.6337877E-06,8.6341197E-06,8.6346627E-06,8.6357477E-06,8.6354812E-06,8.6335867E-06,8.6320078E-06,8.6330438E-06,8.6337804E-06,8.6338341E-06,8.6342443E-06,8.6329937E-06,8.6330056E-06,8.6316631E-06,8.6303353E-06,8.6320115E-06,8.6330474E-06,8.6338287E-06,8.6342306E-06,8.6337714E-06,8.6336040E-06,8.6335303E-06,8.6336868E-06,8.6327655E-06,8.6322079E-06,8.6325454E-06,8.6317368E-06,8.6316422E-06,8.6324489E-06,8.6316486E-06
8.6317277E-06,8.6330838E-06,8.6324690E-06,8.6316140E-06,8.6319906E-06,8.6331538E-06,8.6338805E-06,8.6329892E-06,8.6320006E-06,8.6329646E-06,8.6330092E-06,8.6325090E-06,8.6336431E-06,8.6330783E-06,8.6319524E-06,8.6313676E-06,8.6326381E-06,8.6343089E-06,8.6338432E-06,8.6330228E-06,8.6329346E-06,8.6334112E-06,8.6325899E-06,8.6320269E-06,8.6318123E-06,8.6314003E-06,8.6322916E-06,8.6329246E-06,8.6334376E-06,8.6339432E-06,8.6333921E-06,8.6321943E-06,8.6318432E-06,8.6326054E-06,8.6331493E-06,8.6344853E-06,8.6344635E-06,8.6335649E-06,8.6346909E-06,8.6352165E-06,8.6346672E-06,8.6341352E-06,8.6333539E-06,8.6334066E-06,8.6336122E-06,8.6328373E-06,8.6337632E-06,8.6345826E-06,8.6345635E-06,8.6352102E-06,8.6343025E-06,8.6336668E-06,8.6344171E-06,8.6345390E-06,8.6334821E-06,8.6334430E-06,8.6342488E-06,8.6335776E-06,8.6335731E-06,8.6338841E-06,8.6333939E-06,8.6336822E-06,8.6336067E-06,8.6331784E-06,8.6322334E-06,8.6314503E-06,8.6324972E-06,8.6329746E-06,8.6328155E-06,8.6323889E-06,8.6320388E-06,8.6328482E-06,8.6337823E-06,8.6344589E-06,8.6342598E-06,8.6324562E-06,8.6319842E-06,8.6334294E-06,8.6335049E-06,8.6337468E-06,8.6345108E-06,8.6350947E-06,8.6352165E-06,8.6352547E-06,8.6339278E-06,8.6325772E-06,8.6336986E-06,8.6328628E-06,8.6313730E-06,8.6317505E-06,8.6321288E-06,8.6322871E-06,8.6324426E-06,8.6321406E-06,8.6317450E-06,8.6326754E-06,8.6333057E-06,8.6342306E-06,8.6349237E-06,8.6331847E-06,8.6336586E-06,8.6348809E-06,8.6343889E-06,8.6335485E-06,8.6327991E-06,8.6335394E-06,8.6336749E-06,8.6323698E-06,8.6326527E-06,8.6332448E-06,8.6322680E-06,8.6328237E-06,8.6345826E-06,8.6336058E-06,8.6329528E-06,8.6333612E-06,8.6321506E-06,8.6325444E-06,8.6331029E-06,8.6327418E-06,8.6334867E-06,8.6348891E-06,8.6342243E-06,8.6337877E-06,8.6345362E-06,8.6343134E-06,8.6341961E-06,8.6348282E-06,8.6344771E-06,8.6329337E-06,8.6335540E-06,8.6341261E-06,8.6335813E-06,8.6338505E-06,8.6350901E-06,8.6351019E-06,8.6343671E-06,8.6351538E-06,8.6362388E-06,8.6360751E-06,8.6351374E-06,8.6346163E-06,8.6348373E-06,8.6346845E-06
8.6342079E-06,8.6348227E-06,8.6354512E-06,8.6341979E-06,8.6333803E-06,8.6345644E-06,8.6349937E-06,8.6345908E-06,8.6351956E-06,8.6346117E-06,8.6335131E-06,8.6340660E-06,8.6346699E-06,8.6338550E-06,8.6335685E-06,8.6351547E-06,8.6354030E-06,8.6345890E-06,8.6355221E-06,8.6357941E-06,8.6347572E-06,8.6352948E-06,8.6345399E-06,8.6330747E-06,8.6329264E-06,8.6326290E-06,8.6331811E-06,8.6343352E-06,8.6347200E-06,8.6344853E-06,8.6348427E-06,8.6355985E-06,8.6352538E-06,8.6352766E-06,8.6356049E-06,8.6353384E-06,8.6342852E-06,8.6343589E-06,8.6346827E-06,8.6353211E-06,8.6374530E-06,8.6371328E-06,8.6364362E-06,8.6363761E-06,8.6356076E-06,8.6362234E-06,8.6365781E-06,8.6363680E-06,8.6363161E-06,8.6357486E-06,8.6355903E-06,8.6352638E-06,8.6342752E-06,8.6339260E-06,8.6339696E-06,8.6344080E-06,8.6349064E-06,8.6347463E-06,8.6343944E-06,8.6345462E-06,8.6348900E-06,8.6346063E-06,8.6344853E-06,8.6354103E-06,8.6345672E-06,8.6337568E-06,8.6346818E-06,8.6341361E-06,8.6333730E-06,8.6332866E-06,8.6336395E-06,8.6334094E-06,8.6340669E-06,8.6345872E-06,8.6341906E-06,8.6349100E-06,8.6354858E-06,8.6351820E-06,8.6349673E-06,8.6347545E-06,8.6339305E-06,8.6336886E-06,8.6333857E-06,8.6325408E-06,8.6324344E-06,8.6328464E-06,8.6332739E-06,8.6330792E-06,8.6327000E-06,8.6333375E-06,8.6343498E-06,8.6346054E-06,8.6344889E-06,8.6349937E-06,8.6352838E-06,8.6350656E-06,8.6352247E-06,8.6355194E-06,8.6348982E-06,8.6349355E-06,8.6357377E-06,8.6355931E-06,8.6357750E-06,8.6349237E-06,8.6340979E-06,8.6346508E-06,8.6354139E-06,8.6352447E-06,8.6363789E-06,8.6380605E-06,8.6360842E-06,8.6342752E-06,8.6347281E-06,8.6350174E-06,8.6353621E-06,8.6352584E-06,8.6339860E-06,8.6334212E-06,8.6343844E-06,8.6354557E-06,8.6355567E-06,8.6349892E-06,8.6354448E-06,8.6353029E-06,8.6337113E-06,8.6346918E-06,8.6353048E-06,8.6350092E-06,8.6353148E-06,8.6341361E-06,8.6339687E-06,8.6339751E-06,8.6341879E-06,8.6361424E-06,8.6364944E-06,8.6369646E-06,8.6373202E-06,8.6354530E-06,8.6347372E-06,8.6358214E-06,8.6350110E-06,8.6344180E-06,8.6354557E-06,8.6353884E-06
8.6365126E-06,8.6361706E-06,8.6350874E-06,8.6355030E-06,8.6364216E-06,8.6362497E-06,8.6351174E-06,8.6348436E-06,8.6338859E-06,8.6346081E-06,8.6348828E-06,8.6339141E-06,8.6339460E-06,8.6341070E-06,8.6349610E-06,8.6349910E-06,8.6344125E-06,8.6345426E-06,8.6348828E-06,8.6353039E-06,8.6352102E-06,8.6346054E-06,8.6343607E-06,8.6339751E-06,8.6337059E-06,8.6336413E-06,8.6337286E-06,8.6339978E-06,8.6332211E-06,8.6332975E-06,8.6350237E-06,8.6348873E-06,8.6333785E-06,8.6335049E-06,8.6339178E-06,8.6343480E-06,8.6336140E-06,8.6321743E-06,8.6334903E-06,8.6344480E-06,8.6339978E-06,8.6330274E-06,8.6321643E-06,8.6332275E-06,8.6335367E-06,8.6324562E-06,8.6319342E-06,8.6318751E-06,8.6323325E-06,8.6330692E-06,8.6331656E-06,8.6330447E-06,8.6329646E-06,8.6323498E-06,8.6324017E-06,8.6337150E-06,8.6335949E-06,8.6325353E-06,8.6325663E-06,8.6321515E-06,8.6315458E-06,8.6308601E-06,8.6306036E-06,8.6321461E-06,8.6336922E-06,8.6337277E-06,8.6334958E-06,8.6334985E-06,8.6325708E-06,8.6318005E-06,8.6320888E-06,8.6317123E-06,8.6319160E-06,8.6312020E-06,8.6305808E-06,8.6318078E-06,8.6323935E-06,8.6317723E-06,8.6311493E-06,8.6324535E-06,8.6328291E-06,8.6316922E-06,8.6316550E-06,8.6323644E-06,8.6330529E-06,8.6341952E-06,8.6336604E-06,8.6324899E-06,8.6317377E-06,8.6317614E-06,8.6315813E-06,8.6308892E-06,8.6312957E-06,8.6321306E-06,8.6322434E-06,8.6306982E-06,8.6306991E-06,8.6311775E-06,8.6306572E-06,8.6305527E-06,8.6292885E-06,8.6289883E-06,8.6299633E-06,8.6301097E-06,8.6301497E-06,8.6295513E-06,8.6294594E-06,8.6313530E-06,8.6331684E-06,8.6343944E-06,8.6357904E-06,8.6348973E-06,8.6329592E-06,8.6321870E-06,8.6322534E-06,8.6317532E-06,8.6307582E-06,8.6318250E-06,8.6320470E-06,8.6314585E-06,8.6321752E-06,8.6320997E-06,8.6327200E-06,8.6330938E-06,8.6338796E-06,8.6350901E-06,8.6341834E-06,8.6338377E-06,8.6335649E-06,8.6327991E-06,8.6327582E-06,8.6328509E-06,8.6339851E-06,8.6352593E-06,8.6347263E-06,8.6338314E-06,8.6348264E-06,8.6345699E-06,8.6327082E-06,8.6332247E-06,8.6336640E-06,8.6340387E-06,8.6342361E-06,8.6342643E-06
8.6359169E-06,8.6364989E-06,8.6355276E-06,8.6341106E-06,8.6338432E-06,8.6342825E-06,8.6339196E-06,8.6337823E-06,8.6333785E-06,8.6312184E-06,8.6311165E-06,8.6335594E-06,8.6336431E-06,8.6336822E-06,8.6334958E-06,8.6331174E-06,8.6338041E-06,8.6335985E-06,8.6331856E-06,8.6334776E-06,8.6335476E-06,8.6329946E-06,8.6343498E-06,8.6360460E-06,8.6361206E-06,8.6363952E-06,8.6358741E-06,8.6350255E-06,8.6351665E-06,8.6349428E-06,8.6335895E-06,8.6327027E-06,8.6328100E-06,8.6333266E-06,8.6348218E-06,8.6359196E-06,8.6367791E-06,8.6368900E-06,8.6352011E-06,8.6342088E-06,8.6342379E-06,8.6339460E-06,8.6342552E-06,8.6344389E-06,8.6354639E-06,8.6364134E-06,8.6362288E-06,8.6361852E-06,8.6371956E-06,8.6380387E-06,8.6377031E-06,8.6380869E-06,8.6385335E-06,8.6382834E-06,8.6369755E-06,8.6360169E-06,8.6368755E-06,8.6361742E-06,8.6348964E-06,8.6350910E-06,8.6352393E-06,8.6346108E-06,8.6340788E-06,8.6349237E-06,8.6352156E-06,8.6347918E-06,8.6347236E-06,8.6363088E-06,8.6353702E-06,8.6334903E-06,8.6336577E-06,8.6332111E-06,8.6329401E-06,8.6337759E-06,8.6350838E-06,8.6348709E-06,8.6346727E-06,8.6347618E-06,8.6346827E-06,8.6345099E-06,8.6341961E-06,8.6334603E-06,8.6336631E-06,8.6355030E-06,8.6351465E-06,8.6345699E-06,8.6355749E-06,8.6360287E-06,8.6346708E-06,8.6335012E-06,8.6332084E-06,8.6339078E-06,8.6352629E-06,8.6345108E-06,8.6338878E-06,8.6345381E-06,8.6345453E-06,8.6341251E-06,8.6343116E-06,8.6329710E-06,8.6320397E-06,8.6337513E-06,8.6348909E-06,8.6351292E-06,8.6349128E-06,8.6351611E-06,8.6350728E-06,8.6348127E-06,8.6352102E-06,8.6357240E-06,8.6358577E-06,8.6344025E-06,8.6338932E-06,8.6343862E-06,8.6344125E-06,8.6336249E-06,8.6326299E-06,8.6328873E-06,8.6337122E-06,8.6340051E-06,8.6337095E-06,8.6341097E-06,8.6335776E-06,8.6336859E-06,8.6348464E-06,8.6336586E-06,8.6328491E-06,8.6329501E-06,8.6345444E-06,8.6359359E-06,8.6356549E-06,8.6352929E-06,8.6345071E-06,8.6341370E-06,8.6342152E-06,8.6351865E-06,8.6352784E-06,8.6338841E-06,8.6338841E-06,8.6341279E-06,8.6333312E-06,8.6338723E-06,8.6351774E-06,8.6353521E-06
8.6353039E-06,8.6344371E-06,8.6337677E-06,8.6331083E-06,8.6332893E-06,8.6350410E-06,8.6353039E-06,8.6337131E-06,8.6327254E-06,8.6339260E-06,8.6341997E-06,8.6336186E-06,8.6334694E-06,8.6341261E-06,8.6351029E-06,8.6356749E-06,8.6353457E-06,8.6354557E-06,8.6360178E-06,8.6350401E-06,8.6342679E-06,8.6342270E-06,8.6354557E-06,8.6358259E-06,8.6353948E-06,8.6350010E-06,8.6341424E-06,8.6344116E-06,8.6346208E-06,8.6343325E-06,8.6339432E-06,8.6331274E-06,8.6335285E-06,8.6351783E-06,8.6357977E-06,8.6359441E-06,8.6355294E-06,8.6353211E-06,8.6351183E-06,8.6349100E-06,8.6341024E-06,8.6335149E-06,8.6346026E-06,8.6348036E-06,8.6351520E-06,8.6357631E-06,8.6353793E-06,8.6349210E-06,8.6351538E-06,8.6358541E-06,8.6362943E-06,8.6364071E-06,8.6370055E-06,8.6374130E-06,8.6369837E-06,8.6361297E-06,8.6356304E-06,8.6353111E-06,8.6350410E-06,8.6352693E-06,8.6356977E-06,8.6355558E-06,8.6351165E-06,8.6358059E-06,8.6353875E-06,8.6355694E-06,8.6365890E-06,8.6362961E-06,8.6360515E-06,8.6359441E-06,8.6352629E-06,8.6349255E-06,8.6362961E-06,8.6365962E-06,8.6376131E-06,8.6377713E-06,8.6357568E-06,8.6358896E-06,8.6360651E-06,8.6348464E-06,8.6342006E-06,8.6331029E-06,8.6339278E-06,8.6353748E-06,8.6344871E-06,8.6335522E-06,8.6340069E-06,8.6351783E-06,8.6358541E-06,8.6365080E-06,8.6363543E-06,8.6364389E-06,8.6353166E-06,8.6341606E-06,8.6348800E-06,8.6354403E-06,8.6337568E-06,8.6326700E-06,8.6337968E-06,8.6343143E-06,8.6345126E-06,8.6354121E-06,8.6373966E-06,8.6378395E-06,8.6367554E-06,8.6376303E-06,8.6374739E-06,8.6362033E-06,8.6363716E-06,8.6363843E-06,8.6369937E-06,8.6374939E-06,8.6364698E-06,8.6361833E-06,8.6363134E-06,8.6355494E-06,8.6346126E-06,8.6348609E-06,8.6346454E-06,8.6332957E-06,8.6334112E-06,8.6324790E-06,8.6319942E-06,8.6339760E-06,8.6345362E-06,8.6326663E-06,8.6325408E-06,8.6347072E-06,8.6341679E-06,8.6324317E-06,8.6331256E-06,8.6346972E-06,8.6356258E-06,8.6351756E-06,8.6352011E-06,8.6354012E-06,8.6352711E-06,8.6342206E-06,8.6328855E-06,8.6326963E-06,8.6333466E-06,8.6339660E-06,8.6337295E-06,8.6341743E-06
8.6333175E-06,8.6327673E-06,8.6337404E-06,8.6329946E-06,8.6326490E-06,8.6335485E-06,8.6323562E-06,8.6314531E-06,8.6320697E-06,8.6336549E-06,8.6352538E-06,8.6343089E-06,8.6336668E-06,8.6342598E-06,8.6338969E-06,8.6346199E-06,8.6349491E-06,8.6339551E-06,8.6330974E-06,8.6320952E-06,8.6323725E-06,8.6326245E-06,8.6318387E-06,8.6317741E-06,8.6312466E-06,8.6305708E-06,8.6317368E-06,8.6328209E-06,8.6332211E-06,8.6328300E-06,8.6332247E-06,8.6342770E-06,8.6334476E-06,8.6325481E-06,8.6322352E-06,8.6333075E-06,8.6344607E-06,8.6336076E-06,8.6335458E-06,8.6342643E-06,8.6341479E-06,8.6335640E-06,8.6343589E-06,8.6354858E-06,8.6362934E-06,8.6362806E-06,8.6348245E-06,8.6348837E-06,8.6350756E-06,8.6349673E-06,8.6339023E-06,8.6335440E-06,8.6343598E-06,8.6338987E-06,8.6339014E-06,8.6335240E-06,8.6333848E-06,8.6337532E-06,8.6342579E-06,8.6341670E-06,8.6337131E-06,8.6340397E-06,8.6339260E-06,8.6327591E-06,8.6322743E-06,8.6321615E-06,8.6321115E-06,8.6335904E-06,8.6342770E-06,8.6341370E-06,8.6353921E-06,8.6357795E-06,8.6350192E-06,8.6346336E-06,8.6341979E-06,8.6340569E-06,8.6349210E-06,8.6355549E-06,8.6354448E-06,8.6349846E-06,8.6340160E-06,8.6344053E-06,8.6353948E-06,8.6346918E-06,8.6347463E-06,8.6352720E-06,8.6339605E-06,8.6348491E-06,8.6362615E-06,8.6350410E-06,8.6336122E-06,8.6334521E-06,8.6343289E-06,8.6336649E-06,8.6333894E-06,8.6343543E-06,8.6334521E-06,8.6316841E-06,8.6317159E-06,8.6321224E-06,8.6320824E-06,8.6324371E-06,8.6328646E-06,8.6332184E-06,8.6328346E-06,8.6335976E-06,8.6347045E-06,8.6352420E-06,8.6357077E-06,8.6370674E-06,8.6378377E-06,8.6370874E-06,8.6368836E-06,8.6354876E-06,8.6333330E-06,8.6341333E-06,8.6350992E-06,8.6350092E-06,8.6349701E-06,8.6333703E-06,8.6327964E-06,8.6343898E-06,8.6346617E-06,8.6339724E-06,8.6346372E-06,8.6355294E-06,8.6352920E-06,8.6353248E-06,8.6363079E-06,8.6360451E-06,8.6352420E-06,8.6356722E-06,8.6355121E-06,8.6341442E-06,8.6349300E-06,8.6355376E-06,8.6346381E-06,8.6334712E-06,8.6328400E-06,8.6339396E-06,8.6343425E-06,8.6335185E-06,8.6329728E-06,8.6330410E-06
8.6332511E-06,8.6324253E-06,8.6324135E-06,8.6331911E-06,8.6339251E-06,8.6343116E-06,8.6328046E-06,8.6322680E-06,8.6338259E-06,8.6331574E-06,8.6319587E-06,8.6313676E-06,8.6312193E-06,8.6319906E-06,8.6315485E-06,8.6316322E-06,8.6327700E-06,8.6330065E-06,8.6318478E-06,8.6314176E-06,8.6335112E-06,8.6342297E-06,8.6338514E-06,8.6354112E-06,8.6351520E-06,8.6342179E-06,8.6346754E-06,8.6342834E-06,8.6346272E-06,8.6349355E-06,8.6348828E-06,8.6353511E-06,8.6347054E-06,8.6347618E-06,8.6351711E-06,8.6353748E-06,8.6353857E-06,8.6347227E-06,8.6344007E-06,8.6341779E-06,8.6341188E-06,8.6344899E-06,8.6352884E-06,8.6353111E-06,8.6348891E-06,8.6350728E-06,8.6348482E-06,8.6345217E-06,8.6339551E-06,8.6332102E-06,8.6326891E-06,8.6322288E-06,8.6327591E-06,8.6332539E-06,8.6324489E-06,8.6320724E-06,8.6320861E-06,8.6333785E-06,8.6338805E-06,8.6335131E-06,8.6327527E-06,8.6320006E-06,8.6325735E-06,8.6331156E-06,8.6327927E-06,8.6309792E-06,8.6305745E-06,8.6319223E-06,8.6325490E-06,8.6324717E-06,8.6324653E-06,8.6320751E-06,8.6317714E-06,8.6323225E-06,8.6320915E-06,8.6323962E-06,8.6325235E-06,8.6319242E-06,8.6316859E-06,8.6324262E-06,8.6337222E-06,8.6334448E-06,8.6332920E-06,8.6340242E-06,8.6341161E-06,8.6325181E-06,8.6325190E-06,8.6333939E-06,8.6331165E-06,8.6334730E-06,8.6328291E-06,8.6322962E-06,8.6333430E-06,8.6340015E-06,8.6337213E-06,8.6340142E-06,8.6344289E-06,8.6344762E-06,8.6348982E-06,8.6343080E-06,8.6338759E-06,8.6337168E-06,8.6334985E-06,8.6331229E-06,8.6321697E-06,8.6326545E-06,8.6331438E-06,8.6326199E-06,8.6330374E-06,8.6335776E-06,8.6329337E-06,8.6318596E-06,8.6330328E-06,8.6339196E-06,8.6333503E-06,8.6341879E-06,8.6359996E-06,8.6362170E-06,8.6344708E-06,8.6328891E-06,8.6329001E-06,8.6328227E-06,8.6324599E-06,8.6329483E-06,8.6329010E-06,8.6329728E-06,8.6335403E-06,8.6342970E-06,8.6343016E-06,8.6342352E-06,8.6341533E-06,8.6346417E-06,8.6359614E-06,8.6353730E-06,8.6351774E-06,8.6363198E-06,8.6377531E-06,8.6389200E-06,8.6401469E-06,8.6401214E-06,8.6391201E-06,8.6397340E-06,8.6399887E-06,8.6399850E-06
