8.7863400E-06,8.7872877E-06,8.7879825E-06,8.7884264E-06,8.7896751E-06,8.7904073E-06,8.7903563E-06,8.7903227E-06,8.7916114E-06,8.7926628E-06,8.7927037E-06,8.7931376E-06,8.7941489E-06,8.7943472E-06,8.7949402E-06,8.7954768E-06,8.7956287E-06,8.7968438E-06,8.7979797E-06,8.7978124E-06,8.7968319E-06,8.7974886E-06,8.7992967E-06,8.8009801E-06,8.8036386E-06,8.8050319E-06,8.8055185E-06,8.8063825E-06,8.8069310E-06,8.8083043E-06,8.8101196E-06,8.8114966E-06,8.8129227E-06,8.8160832E-06,8.8193192E-06,8.8224333E-06
8.8254455E-06,8.8260249E-06,8.8262686E-06,8.8270344E-06,8.8295446E-06,8.8325896E-06,8.8427587E-06,8.8448496E-06,8.8382985E-06,8.8412089E-06,8.8437309E-06,8.8468068E-06,8.8506376E-06,8.8530223E-06,8.8589204E-06,8.8642710E-06,8.8644720E-06,8.8662036E-06,8.8700717E-06,8.8731085E-06,8.8768547E-06,8.8811384E-06,8.8859660E-06,8.8906308E-06,8.8953429E-06,8.9007208E-06,8.9066607E-06,8.9115783E-06,8.9149653E-06,8.9206487E-06,8.9261848E-06,8.9309951E-06,8.9367340E-06,8.9440255E-06,8.9520017E-06,8.9584464E-06
8.9646164E-06,8.9675768E-06,8.9688674E-06,8.9741052E-06,8.9808891E-06,8.9865498E-06,8.9925343E-06,8.9980795E-06,9.0032363E-06,9.0087378E-06,9.0130043E-06,9.0188660E-06,9.0232197E-06,9.0257481E-06,9.0298181E-06,9.0326384E-06,9.0339290E-06,9.0352651E-06,9.0377498E-06,9.0392359E-06,9.0383901E-06,9.0388039E-06,9.0406538E-06,9.0425692E-06,9.0439289E-06,9.0438061E-06,9.0442454E-06,9.0457233E-06,9.0465637E-06,9.0452631E-06,9.0442181E-06,9.0440199E-06,9.0433286E-06,9.0446911E-06,9.0473568E-06,9.0495714E-06
9.0504645E-06,9.0480298E-06,9.0446820E-06,9.0439626E-06,9.0452049E-06,9.0451504E-06,9.0444910E-06,9.0447547E-06,9.0452268E-06,9.0448248E-06,9.0449757E-06,9.0460317E-06,9.0447775E-06,9.0447438E-06,9.0455551E-06,9.0457997E-06,9.0459016E-06,9.0461553E-06,9.0470266E-06,9.0462263E-06,9.0458407E-06,9.0468393E-06,9.0477361E-06,9.0489093E-06,9.0492267E-06,9.0495050E-06,9.0504373E-06,9.0505573E-06,9.0508602E-06,9.0500016E-06,9.0488111E-06,9.0483372E-06,9.0474086E-06,9.0471958E-06,9.0469457E-06,9.0491894E-06
9.0512640E-06,9.0480462E-06,9.0444801E-06,9.0437643E-06,9.0439516E-06,9.0424328E-06,9.0420226E-06,9.0436124E-06,9.0451203E-06,9.0450512E-06,9.0458934E-06,9.0468784E-06,9.0459844E-06,9.0465455E-06,9.0475814E-06,9.0478443E-06,9.0480007E-06,9.0473650E-06,9.0460098E-06,9.0466492E-06,9.0470412E-06,9.0468011E-06,9.0496915E-06,9.0527283E-06,9.0534449E-06,9.0529074E-06,9.0523608E-06,9.0526946E-06,9.0526100E-06,9.0521635E-06,9.0519443E-06,9.0501562E-06,9.0494741E-06,9.0511266E-06,9.0511257E-06,9.0511621E-06
9.0522435E-06,9.0522290E-06,9.0490976E-06,9.0458698E-06,9.0453432E-06,9.0463354E-06,9.0474523E-06,9.0469957E-06,9.0479189E-06,9.0495750E-06,9.0501480E-06,9.0511257E-06,9.0493568E-06,9.0461526E-06,9.0452359E-06,9.0455869E-06,9.0459107E-06,9.0454523E-06,9.0455278E-06,9.0461854E-06,9.0462963E-06,9.0460771E-06,9.0463063E-06,9.0470521E-06,9.0469821E-06,9.0453977E-06,9.0443527E-06,9.0441872E-06,9.0436661E-06,9.0436151E-06,9.0432186E-06,9.0423118E-06,9.0404856E-06,9.0382773E-06,9.0382955E-06,9.0373533E-06
9.0358399E-06,9.0354115E-06,9.0326757E-06,9.0300582E-06,9.0296644E-06,9.0300991E-06,9.0294952E-06,9.0274516E-06,9.0262974E-06,9.0265948E-06,9.0280000E-06,9.0268568E-06,9.0241237E-06,9.0236335E-06,9.0232852E-06,9.0210051E-06,9.0199055E-06,9.0184767E-06,9.0152216E-06,9.0159710E-06,9.0181456E-06,9.0180802E-06,9.0170815E-06,9.0152716E-06,9.0163257E-06,9.0172571E-06,9.0145859E-06,9.0125968E-06,9.0116309E-06,9.0102467E-06,9.0095382E-06,9.0100157E-06,9.0088451E-06,9.0075600E-06,9.0070816E-06,9.0074927E-06
9.0086241E-06,9.0064550E-06,9.0027806E-06,9.0019494E-06,9.0016365E-06,9.0011263E-06,8.9999403E-06,8.9986897E-06,8.9982586E-06,8.9968444E-06,8.9954401E-06,8.9933819E-06,8.9912646E-06,8.9902423E-06,8.9894447E-06,8.9888972E-06,8.9868463E-06,8.9854038E-06,8.9860387E-06,8.9899822E-06,8.9904061E-06,8.9852983E-06,8.9822015E-06,8.9806708E-06,8.9810164E-06,8.9794103E-06,8.9765890E-06,8.9751038E-06,8.9725399E-06,8.9707146E-06,8.9692003E-06,8.9671466E-06,8.9651021E-06,8.9619843E-06,8.9592058E-06,8.9573577E-06
8.9559189E-06,8.9520636E-06,8.9483628E-06,8.9451978E-06,8.9416744E-06,8.9401301E-06,8.9382793E-06,8.9367777E-06,8.9347504E-06,8.9329997E-06,8.9328996E-06,8.9315790E-06,8.9291434E-06,8.9263531E-06,8.9237901E-06,8.9223868E-06,8.9217792E-06,8.9218920E-06,8.9215855E-06,8.9204641E-06,8.9194436E-06,8.9183513E-06,8.9179102E-06,8.9173409E-06,8.9173136E-06,8.9197247E-06,8.9222130E-06,8.9225687E-06,8.9213663E-06,8.9196319E-06,8.9187379E-06,8.9186378E-06,8.9185296E-06,8.9188379E-06,8.9187906E-06,8.9189498E-06
8.9205268E-06,8.9222367E-06,8.9214063E-06,8.9222203E-06,8.9251671E-06,8.9262603E-06,8.9274181E-06,8.9279838E-06,8.9305213E-06,8.9328432E-06,8.9336536E-06,8.9348850E-06,8.9368814E-06,8.9404020E-06,8.9419682E-06,8.9427231E-06,8.9445484E-06,8.9457399E-06,8.9466348E-06,8.9483647E-06,8.9499217E-06,8.9513714E-06,8.9530604E-06,8.9532004E-06,8.9528494E-06,8.9527184E-06,8.9523000E-06,8.9527493E-06,8.9534624E-06,8.9535515E-06,8.9537170E-06,8.9544083E-06,8.9523755E-06,8.9498062E-06,8.9486593E-06,8.9480836E-06
