8.8234019E-06,8.8247325E-06,8.8245224E-06,8.8244042E-06,8.8261177E-06,8.8266879E-06,8.8274237E-06,8.8273919E-06,8.8265942E-06,8.8278857E-06,8.8286260E-06,8.8268234E-06,8.8252109E-06,8.8261704E-06,8.8278421E-06,8.8284341E-06,8.8273036E-06,8.8266197E-06,8.8266452E-06,8.8267061E-06,8.8273209E-06,8.8272682E-06,8.8277156E-06,8.8280576E-06,8.8280913E-06,8.8279330E-06,8.8270190E-06,8.8258239E-06,8.8255520E-06,8.8256020E-06,8.8258266E-06,8.8255219E-06,8.8262259E-06,8.8286506E-06,8.8283796E-06,8.8285333E-06
8.8304341E-06,8.8289780E-06,8.8257793E-06,8.8248607E-06,8.8251782E-06,8.8250072E-06,8.8233028E-06,8.8237703E-06,8.8253173E-06,8.8256302E-06,8.8259412E-06,8.8262768E-06,8.8262332E-06,8.8253801E-06,8.8260522E-06,8.8266661E-06,8.8259903E-06,8.8257566E-06,8.8256393E-06,8.8255520E-06,8.8248462E-06,8.8243287E-06,8.8247762E-06,8.8258585E-06,8.8274210E-06,8.8287734E-06,8.8283932E-06,8.8278830E-06,8.8287225E-06,8.8275583E-06,8.8261358E-06,8.8267707E-06,8.8281249E-06,8.8287461E-06,8.8303095E-06,8.8325360E-06
8.8326560E-06,8.8317083E-06,8.8284187E-06,8.8271208E-06,8.8267925E-06,8.8255801E-06,8.8266570E-06,8.8272891E-06,8.8277120E-06,8.8268889E-06,8.8267707E-06,8.8276183E-06,8.8273719E-06,8.8273973E-06,8.8273846E-06,8.8272109E-06,8.8265106E-06,8.8266661E-06,8.8276629E-06,8.8272463E-06,8.8270735E-06,8.8276402E-06,8.8280094E-06,8.8292554E-06,8.8307543E-06,8.8317256E-06,8.8318166E-06,8.8310480E-06,8.8309871E-06,8.8305478E-06,8.8291154E-06,8.8280367E-06,8.8278348E-06,8.8287988E-06,8.8306742E-06,8.8316810E-06
8.8326205E-06,8.8326587E-06,8.8285114E-06,8.8265397E-06,8.8274855E-06,8.8274410E-06,8.8283541E-06,8.8283496E-06,8.8282550E-06,8.8285942E-06,8.8287052E-06,8.8295737E-06,8.8291263E-06,8.8278284E-06,8.8274646E-06,8.8277993E-06,8.8282495E-06,8.8275074E-06,8.8269544E-06,8.8279849E-06,8.8277929E-06,8.8264114E-06,8.8268480E-06,8.8295565E-06,8.8304341E-06,8.8289753E-06,8.8304550E-06,8.8311026E-06,8.8300694E-06,8.8304896E-06,8.8297129E-06,8.8276583E-06,8.8268252E-06,8.8282441E-06,8.8303204E-06,8.8315382E-06
8.8316929E-06,8.8308716E-06,8.8287297E-06,8.8265187E-06,8.8263969E-06,8.8278912E-06,8.8281831E-06,8.8273946E-06,8.8275165E-06,8.8277384E-06,8.8275474E-06,8.8274501E-06,8.8278630E-06,8.8285451E-06,8.8292609E-06,8.8289053E-06,8.8283623E-06,8.8277129E-06,8.8262386E-06,8.8266115E-06,8.8274537E-06,8.8285569E-06,8.8295919E-06,8.8306961E-06,8.8320939E-06,8.8321913E-06,8.8319002E-06,8.8313254E-06,8.8309125E-06,8.8303750E-06,8.8299057E-06,8.8293546E-06,8.8278884E-06,8.8277338E-06,8.8286106E-06,8.8302158E-06
8.8319575E-06,8.8305305E-06,8.8271199E-06,8.8256811E-06,8.8261877E-06,8.8271745E-06,8.8274428E-06,8.8266297E-06,8.8271090E-06,8.8280176E-06,8.8268507E-06,8.8255720E-06,8.8259549E-06,8.8262832E-06,8.8269544E-06,8.8271918E-06,8.8261586E-06,8.8258930E-06,8.8256866E-06,8.8272081E-06,8.8291763E-06,8.8290444E-06,8.8300867E-06,8.8298238E-06,8.8278921E-06,8.8274237E-06,8.8280567E-06,8.8287406E-06,8.8290153E-06,8.8288289E-06,8.8275656E-06,8.8260458E-06,8.8252955E-06,8.8260649E-06,8.8272372E-06,8.8276838E-06
8.8293800E-06,8.8306779E-06,8.8268480E-06,8.8234328E-06,8.8239003E-06,8.8250290E-06,8.8251900E-06,8.8246752E-06,8.8245015E-06,8.8250244E-06,8.8257984E-06,8.8257420E-06,8.8263396E-06,8.8276492E-06,8.8273664E-06,8.8263041E-06,8.8261759E-06,8.8261604E-06,8.8262832E-06,8.8270062E-06,8.8288216E-06,8.8303432E-06,8.8311781E-06,8.8303668E-06,8.8294764E-06,8.8303695E-06,8.8309998E-06,8.8315182E-06,8.8316192E-06,8.8311963E-06,8.8305960E-06,8.8294755E-06,8.8278557E-06,8.8279357E-06,8.8289853E-06,8.8297229E-06
8.8315437E-06,8.8308188E-06,8.8271336E-06,8.8250190E-06,8.8259403E-06,8.8274264E-06,8.8276129E-06,8.8267325E-06,8.8269298E-06,8.8267052E-06,8.8258384E-06,8.8263996E-06,8.8268243E-06,8.8258421E-06,8.8253892E-06,8.8266433E-06,8.8268644E-06,8.8268462E-06,8.8270563E-06,8.8278984E-06,8.8297156E-06,8.8305805E-06,8.8303041E-06,8.8313654E-06,8.8306915E-06,8.8305442E-06,8.8308634E-06,8.8296783E-06,8.8302941E-06,8.8307579E-06,8.8318338E-06,8.8309825E-06,8.8281085E-06,8.8272791E-06,8.8288061E-06,8.8312208E-06
8.8322677E-06,8.8319448E-06,8.8296801E-06,8.8280385E-06,8.8283750E-06,8.8269699E-06,8.8252946E-06,8.8255028E-06,8.8261013E-06,8.8251008E-06,8.8253755E-06,8.8260722E-06,8.8255747E-06,8.8265742E-06,8.8261768E-06,8.8243423E-06,8.8247280E-06,8.8254646E-06,8.8252236E-06,8.8260476E-06,8.8270990E-06,8.8272436E-06,8.8278939E-06,8.8291681E-06,8.8304350E-06,8.8300176E-06,8.8295410E-06,8.8301540E-06,8.8305887E-06,8.8305942E-06,8.8292163E-06,8.8296192E-06,8.8311735E-06,8.8291717E-06,8.8266788E-06,8.8277748E-06
8.8297784E-06,8.8282086E-06,8.8264796E-06,8.8277929E-06,8.8278211E-06,8.8284987E-06,8.8296610E-06,8.8284651E-06,8.8277629E-06,8.8284132E-06,8.8284651E-06,8.8281968E-06,8.8284951E-06,8.8287497E-06,8.8279221E-06,8.8272864E-06,8.8275910E-06,8.8287243E-06,8.8306979E-06,8.8312427E-06,8.8319921E-06,8.8334464E-06,8.8328206E-06,8.8321831E-06,8.8340703E-06,8.8358101E-06,8.8349625E-06,8.8342776E-06,8.8349825E-06,8.8356310E-06,8.8356228E-06,8.8349943E-06,8.8330480E-06,8.8305132E-06,8.8292609E-06,8.8285824E-06
8.8298848E-06,8.8318720E-06,8.8304396E-06,8.8287343E-06,8.8289425E-06,8.8296156E-06,8.8298830E-06,8.8313045E-06,8.8319321E-06,8.8297766E-06,8.8291717E-06,8.8293018E-06,8.8287925E-06,8.8284823E-06,8.8295392E-06,8.8308107E-06,8.8309061E-06,8.8310908E-06,8.8320667E-06,8.8321549E-06,8.8319321E-06,8.8327797E-06,8.8339730E-06,8.8341130E-06,8.8345578E-06,8.8351617E-06,8.8346151E-06,8.8344759E-06,8.8352936E-06,8.8370343E-06,8.8357565E-06,8.8344459E-06,8.8344150E-06,8.8333463E-06,8.8324068E-06,8.8322040E-06
8.8339839E-06,8.8348997E-06,8.8324350E-06,8.8307797E-06,8.8321030E-06,8.8327988E-06,8.8331735E-06,8.8340676E-06,8.8337174E-06,8.8334891E-06,8.8346378E-06,8.8349197E-06,8.8339502E-06,8.8329261E-06,8.8335155E-06,8.8347915E-06,8.8374190E-06,8.8388779E-06,8.8382949E-06,8.8390871E-06,8.8387660E-06,8.8381585E-06,8.8392180E-06,8.8391325E-06,8.8390016E-06,8.8393981E-06,8.8387678E-06,8.8385404E-06,8.8397746E-06,8.8401521E-06,8.8399229E-06,8.8413062E-06,8.8413635E-06,8.8407323E-06,8.8396127E-06,8.8382721E-06
