255,1.3165188e-05
254,1.316482e-05
253,1.3235475e-05
252,1.3405242e-05
251,1.3606909e-05
250,1.3871747e-05
249,1.4102052e-05
248,1.4300283e-05
247,1.4569857e-05
246,1.4869839e-05
245,1.5137452e-05
244,1.5338843e-05
243,1.5541513e-05
242,1.5812897e-05
241,1.608299e-05
240,1.6338259e-05
239,1.6587313e-05
238,1.6792928e-05
237,1.7012047e-05
236,1.7313052e-05
235,1.754512e-05
234,1.773624e-05
233,1.7982724e-05
232,1.8240129e-05
231,1.849006e-05
230,1.8734385e-05
229,1.9772795e-05
228,1.9719932e-05
227,1.9700748e-05
226,1.9799771e-05
225,2.0025222e-05
224,2.0297313e-05
223,2.0481775e-05
222,2.0628231e-05
221,2.084315e-05
220,2.1085907e-05
219,2.1363221e-05
218,2.1591499e-05
217,2.1769272e-05
216,2.1953116e-05
215,2.2168035e-05
214,2.2373646e-05
213,2.2598475e-05
212,2.2832441e-05
211,2.3128077e-05
210,2.3424816e-05
209,2.3552831e-05
208,2.3682567e-05
207,2.3917033e-05
206,2.4214773e-05
205,2.4417057e-05
204,2.4550638e-05
203,2.4773108e-05
202,2.4986906e-05
201,2.515601e-05
200,2.5330442e-05
199,2.5576663e-05
198,2.5818936e-05
197,2.5979267e-05
196,2.6143545e-05
195,2.6309186e-05
194,2.6503301e-05
193,2.6701364e-05
192,2.6920366e-05
191,2.716969e-05
190,2.739352e-05
189,2.7553473e-05
188,2.7678263e-05
187,2.7878807e-05
186,2.8136559e-05
185,2.8321503e-05
184,2.8447914e-05
183,2.8589166e-05
182,2.8738708e-05
181,2.8941613e-05
180,2.9143519e-05
179,2.9332445e-05
178,2.9506997e-05
177,2.9689598e-05
176,2.9853878e-05
175,3.0006264e-05
174,3.0189001e-05
173,3.0366018e-05
172,3.0572148e-05
171,3.0744115e-05
170,3.0879659e-05
169,3.1061019e-05
168,3.130293e-05
167,3.1448024e-05
166,3.1582331e-05
165,3.179663e-05
164,3.1949894e-05
163,3.2069358e-05
162,3.2193286e-05
161,3.2336142e-05
160,3.2522828e-05
159,3.2728578e-05
158,3.2896078e-05
157,3.3019627e-05
156,3.3175496e-05
155,3.3379503e-05
154,3.350071e-05
153,3.358191e-05
152,3.3789402e-05
151,3.3987722e-05
150,3.4104221e-05
149,3.4212171e-05
148,3.4325571e-05
147,3.4516841e-05
146,3.4661676e-05
145,3.4769266e-05
144,3.4915844e-05
143,3.5056353e-05
142,3.5196983e-05
141,3.5305435e-05
140,3.5452133e-05
139,3.5607121e-05
138,3.576199e-05
137,3.5909427e-05
136,3.6017256e-05
135,3.6131274e-05
134,3.6282057e-05
133,3.6446956e-05
132,3.6570265e-05
131,3.6677975e-05
130,3.6786787e-05
129,3.689474e-05
128,3.7027199e-05
127,3.7194201e-05
126,3.7346224e-05
125,3.7488597e-05
124,3.7606082e-05
123,3.7713169e-05
122,3.7840684e-05
121,3.7942566e-05
120,3.8078491e-05
119,3.8232258e-05
118,3.8318783e-05
117,3.8390208e-05
116,3.8503986e-05
115,3.863138e-05
114,3.874514e-05
113,3.8888495e-05
112,3.9002149e-05
111,3.9094259e-05
110,3.9203813e-05
109,3.9303715e-05
108,3.94415e-05
107,3.9538059e-05
106,3.9616432e-05
105,3.9743205e-05
104,3.9860686e-05
103,3.9935218e-05
102,4.0006886e-05
101,4.011632e-05
100,4.021858e-05
99,4.0294472e-05
98,4.0383722e-05
97,4.049874e-05
96,4.0591334e-05
95,4.0661158e-05
94,4.0733703e-05
93,4.0810337e-05
92,4.0929681e-05
91,4.1051491e-05
90,4.1139396e-05
89,4.1236573e-05
88,4.1319756e-05
87,4.1361604e-05
86,4.1429688e-05
85,4.1540119e-05
84,4.164757e-05
83,4.1741663e-05
82,4.1795891e-05
81,4.1843428e-05
80,4.1914856e-05
79,4.2002019e-05
78,4.2086682e-05
77,4.2163316e-05
76,4.2237345e-05
75,4.2311876e-05
74,4.2405711e-05
73,4.2465639e-05
72,4.250673e-05
71,4.2591291e-05
70,4.2676955e-05
69,4.2727959e-05
68,4.2774514e-05
67,4.2847183e-05
66,4.2916505e-05
65,4.2992258e-05
64,4.3070875e-05
63,4.3145905e-05
62,4.320842e-05
61,4.3242962e-05
60,4.3294825e-05
59,4.3365271e-05
58,4.3430267e-05
57,4.3494645e-05
56,4.3553559e-05
55,4.3595908e-05
54,4.3652479e-05
53,4.3701755e-05
52,4.373752e-05
51,4.3787542e-05
50,4.3845732e-05
49,4.3897973e-05
48,4.3936961e-05
47,4.3973985e-05
46,4.4018299e-05
45,4.4076991e-05
44,4.4124528e-05
43,4.4153123e-05
42,4.419978e-05
41,4.4247336e-05
40,4.4290289e-05
39,4.4336084e-05
38,4.4378554e-05
37,4.4424974e-05
36,4.4468427e-05
35,4.4499124e-05
34,4.4524135e-05
33,4.4561519e-05
32,4.4599285e-05
31,4.4630102e-05
30,4.4661057e-05
29,4.4692013e-05
28,4.4720731e-05
27,4.4756634e-05
26,4.4787572e-05
25,4.4820888e-05
24,4.4864584e-05
23,4.4887973e-05
22,4.4900728e-05
21,4.4936751e-05
20,4.497798e-05
19,4.4991477e-05
18,4.5004974e-05
17,4.5040135e-05
16,4.5063403e-05
15,4.5080364e-05
14,4.5105495e-05
13,4.5120352e-05
12,4.5131488e-05
11,4.5148947e-05
10,4.5167151e-05
9,4.5189419e-05
8,4.5215791e-05
7,4.5227564e-05
6,4.5237335e-05
5,4.5247107e-05
4,4.5258759e-05
3,4.5271499e-05
2,4.5286855e-05
1,4.5303575e-05
