632.0,1315.0,1999.0,2683.0,3367.0,4051.0,4735.0,5418.0,6103.0,6787.0,7471.0,8155.0,8839.0,9523.0,10207.0,10891.0,11575.0,12259.0,12943.0,13627.0,14311.0,14995.0,15679.0,16363.0,17047.0,17731.0,18415.0,19100.0,19784.0,20469.0,21153.0,21836.0,22520.0,23204.0,23888.0,24572.0,25257.0,25940.0,26624.0,27308.0,27992.0,28676.0,29360.0,30044.0,30728.0,31413.0,32097.0,32780.0,33464.0,34148.0,34832.0,35516.0,36200.0,36884.0,37568.0,38252.0,38936.0,39620.0,40304.0,40988.0,41672.0,42356.0,43040.0,43724.0,44408.0,45092.0,45776.0,46460.0,47144.0,47828.0,48512.0,49196.0,49880.0,50564.0,51248.0,51932.0,52616.0,53300.0,53983.0,54667.0,55351.0,56035.0,56719.0,57403.0,58087.0,58771.0,59455.0,60139.0,60823.0,61507.0,62191.0,62875.0,63558.0,64242.0,64926.0,65610.0,66294.0,66978.0,67662.0,68346.0,69030.0,69714.0,70398.0,71082.0,71766.0,72450.0,
420.0,436.0,453.0,469.0,485.0,502.0,518.0,583.0,599.0,616.0,632.0,648.0,665.0,681.0,697.0,714.0,730.0,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,|0.9958544324121792,0.9962224383798425,0.9972056014758203,0.9971370659639056,0.9960921831707469,0.9967784930250403,0.9971425309093873,0.9973437548482044,0.996558307658793,0.9970672853305791,0.997184736120688,0.9970019148564103,|0.9926797256158414,0.9931389230668551,0.9943531337405361,0.9951050055462904,0.9927325754396793,0.994016625787333,0.9944700937186512,0.9953526433265002,0.9939441308558943,0.9943472030333397,0.9951726011765631,0.9950984177929738,|0.99221184986641,0.9900242562593308,0.9919578355458826,0.9949490939009262,0.9920707009672647,0.993369442047946,0.9937528103017316,0.9949925145510093,0.9932969021563849,0.9936686276661454,0.995239871156794,0.9950412251787003,|0.9907824536805618,0.9868052361134863,0.9887979314241092,0.9937934108617437,0.9911777182478536,0.99233506281339,0.992837117303926,0.9939851845474537,0.9924883249078812,0.9930095720176805,0.9945507907445771,0.9941773309483276,|0.9890824141827,0.9844601994282192,0.9866833094571462,0.9926194328942602,0.9905490993259863,0.9916246859929767,0.9922110533006765,0.9933761134173805,0.9924472481902982,0.9925333239349401,0.9943744879764325,0.993854304797785,|0.9875723762844962,0.9823254630711488,0.9847334254991437,0.9913586004396885,0.9904497624526378,0.9911002031232775,0.9919912944729398,0.992994642785246,0.9925068066613977,0.9924544161459697,0.9944919942252184,0.9937906983406658,|0.9858923643720527,0.9809101804669188,0.9832747223207633,0.9900383519788799,0.990379741864373,0.990395701231464,0.9917500090521455,0.9926893123574643,0.9924054327087363,0.9926700787212096,0.9945409329007172,0.9938111900090296,|0.9844894056093603,0.9795434479007615,0.9820873571576615,0.9885537045728385,0.9900238377942049,0.9896565878824671,0.9913026758625838,0.9923773149046067,0.9925321355052485,0.992488029946404,0.9944256104541888,0.9938139511814952,|0.9827684288839089,0.9783306299975034,0.9808776177334257,0.987043882504559,0.989728028530771,0.9887992544012455,0.9905528727293047,0.9920954217007608,0.9923396552568753,0.992568015738299,0.9941871612629654,0.9934726222972997,|0.9811689824960723,0.9774586669266352,0.9798034800149372,0.9857375516580502,0.9895468948535848,0.9879838788092401,0.9899509743344711,0.9920875096552273,0.9924925438213608,0.9927040068294442,0.9939805388245326,0.9933701057656622,|0.9798796254279848,0.9766711989684783,0.9786800775025397,0.9845831695692534,0.9893241980085932,0.9872471036678411,0.9894403227964029,0.9915488677171491,0.9925585800095799,0.9926789686795401,0.9936464981476474,0.9933289830287003,|0.9785654697662406,0.975886240417306,0.9779688876929392,0.9832141636417546,0.9887576564512326,0.9861742111929848,0.9888492158415126,0.9912919343891159,0.9923934953801723,0.9925146033514095,0.9935894304752333,0.993265688387439,|0.9774740440459763,0.9759132500947153,0.9774490478269587,0.982143132615368,0.9884516178344491,0.985366491525032,0.9880457332726329,0.9910750410782819,0.9921894210362407,0.9925325007201922,0.9934500643396841,0.9931272413317233,|0.9769618645038194,0.9766604010575715,0.977645365661734,0.9813021240286878,0.9880530756253919,0.9845362903718333,0.9877782743720461,0.9912316938371613,0.9922750001599728,0.9926179357762711,0.9936846310232037,0.9935161990169997,|0.9747768285827141,0.9755613406104274,0.9762778614653839,0.9788210221615596,0.9860869816944848,0.982212950312426,0.9856539526135047,0.9895045168533757,0.9905747226235266,0.9911120135446305,0.9922307249220259,0.9921218880361741,|0.974328212683254,0.9762235441809968,0.9767261326723482,0.9779328278314046,0.9855270108806894,0.9813401690891802,0.9848033419201403,0.989005565064152,0.9905344941302704,0.9910717242705368,0.9920694279224889,0.991930979048482,|0.9756592744481752,0.9783310945257699,0.9786160123552444,0.9785891121813324,0.986644130542059,0.9821523937487835,0.9855381418714093,0.9902466457710742,0.9919888972517926,0.9924464442496106,0.9935081500776703,0.9933297238499617,|0.9755277869923206,0.9790419624246413,0.9791746461771377,0.9778577451972474,0.9858091993031284,0.9813289875915122,0.9847492629363117,0.9898742975065353,0.9918803891927068,0.9923491941202869,0.9933722584707746,0.9933693181823494,|0.973834703096251,0.9779981291357595,0.9782263870380659,0.9758526832638141,0.983810086444263,0.9794067697568183,0.9825504431808314,0.9883640641824835,0.990459688702235,0.9909409276172156,0.9919527612488032,0.9917345205932954,|0.9755127723749374,0.9799559983708823,0.9800336174098894,0.9767459567526985,0.9847444030319447,0.9801582499861006,0.9834509974292085,0.9892500952149145,0.9919905121938762,0.9924555314144881,0.9932637500759832,0.9931226195449391,|0.9756595487156758,0.9804025866592165,0.980828424977546,0.9771304021853172,0.9843606739342005,0.9797281529110917,0.9831736952190004,0.9890211770175855,0.9922682710551911,0.9926724390362834,0.9933849487358543,0.9934287991055233,|0.974396478510147,0.9789429952476196,0.9800029267654825,0.976010356543057,0.9824973916499068,0.9777487466100809,0.9814917668141062,0.9873564544550387,0.990601574733512,0.9912442956199398,0.9922239579445673,0.9923401967912163,|0.9747889301249152,0.9792517436785871,0.9805337387351415,0.9763211990770745,0.9821107944617303,0.9774787865765336,0.9810980769156518,0.9869571036288672,0.9906028890451782,0.991330396402122,0.9924367133236731,0.9926350287692742,|0.9748892824944895,0.9790883848761788,0.9808074609077877,0.9763167951627354,0.9816373283837603,0.9770601759925425,0.9805440591569402,0.9865260564963099,0.9908356245715672,0.9912289808633371,0.992267056664154,0.9925174920809303,|0.9763052435360446,0.9801565038257457,0.9819553521724433,0.9775852403233427,0.9822997220479507,0.9780250274425168,0.9809507988893601,0.986825202110901,0.9916915811578675,0.9922634192664879,0.993249106988281,0.9934202350449133,|0.9766160106667241,0.9801403701236049,0.9821929979332927,0.9779594571580744,0.9817445257574872,0.9779213022759444,0.9806816995462083,0.9867405827460201,0.9919888935970442,0.992209383822616,0.9933057321099438,0.9936266407791132,|0.9765110436348073,0.9799769105880861,0.982189895490944,0.9780692688682749,0.9815069490732704,0.9780081868755028,0.9800836414647802,0.9861324384455024,0.9919766927663881,0.9922951518597921,0.9932946803342989,0.9933528282747794,|0.976374126999517,0.9796366806482041,0.9817734342669618,0.9781134406714909,0.9808506687884768,0.977735312232637,0.9795814571722332,0.9855903370372378,0.9917039367565227,0.9918406665866054,0.9930825726951423,0.9934078990220392,|0.9749988177908792,0.9782493155912763,0.9804965804090948,0.977171466846785,0.9791649369017951,0.9764540091400282,0.9777791100522998,0.9838037740750204,0.9904433329072176,0.9905746432096394,0.9918085619924942,0.992219482001345,|0.9764727851053359,0.9795690777108838,0.9817681855633399,0.9786171597977962,0.9802310937430803,0.9779607524810789,0.9786827488470535,0.9845872126733585,0.9918301226235827,0.9918357275283634,0.9930117292892252,0.9932740847395064,|0.9748547957072679,0.9779704670935033,0.9802470093849182,0.9774978447654797,0.9784038487356775,0.9765222199793977,0.97704058035174,0.9828964058797858,0.9902148970458625,0.9902017746581908,0.9915525567431438,0.9920843744407978,|0.9765062113412064,0.9795129403494196,0.9817474240212047,0.9791936575259439,0.9798895885074531,0.9782647084073204,0.9780924327916269,0.9838508400662019,0.9915840381863883,0.991619663117543,0.9928720497345196,0.9932500533882499,|0.976189220296354,0.9793406586276954,0.9813242303377265,0.9790198733297222,0.9795305060924248,0.9782950904866541,0.9776395388888438,0.9830427818178736,0.9914847839633504,0.9915574046066932,0.9925694208047574,0.9927658447425466,|0.9765851092110489,0.9793201437527003,0.9814712609261127,0.9791781053779999,0.9794540206160622,0.9783266911822017,0.9777165824566739,0.9831128899614264,0.9919279516723382,0.9912840195670326,0.9928455389232714,0.9928771746892963,|0.9766045486804553,0.979638874854683,0.9815736115846619,0.9797177003191271,0.9796302345885748,0.9785097048335984,0.977746642216154,0.9826291576634997,0.9921310810410588,0.9914099256528734,0.9928457871702263,0.9929958418430358,|0.9768923593010099,0.979690344570094,0.9816648947250259,0.9799216213184626,0.9794703560514546,0.9785953784771577,0.9777861741279257,0.9825756021655241,0.9922543049995188,0.9911939827934858,0.9928595464309167,0.9929376884314993,|0.9769007802188436,0.979830180451072,0.9820079914620575,0.9803912435610178,0.9794909376242362,0.9787491907358418,0.977950805706098,0.982392485282785,0.9922816048176373,0.9912020825529501,0.993169646218158,0.9931016779651851,|0.9753459806162503,0.9785956943392622,0.9806366753282131,0.9790984780537789,0.9781427452531609,0.9775006393921842,0.9766144545379614,0.9803978590227328,0.9908093165103992,0.9900529999886867,0.9917250821297742,0.991819512851433,|0.9767198086370869,0.9798917810665422,0.9816290927656006,0.9799402448988254,0.9791986529933361,0.9785443031656555,0.9774943806140347,0.9809199907932887,0.991904199406032,0.9911192807881039,0.9925871255997625,0.9927036944185822,|0.9767529805046277,0.9798619684315168,0.9817747807960301,0.9803467081451028,0.9791504052494846,0.9786274647599267,0.9776595285644325,0.9809103011269134,0.9920636560276852,0.9910415211851251,0.992664625432264,0.9928997526436024,|0.9754416772100821,0.9783653416973114,0.9803449954043179,0.9789279870213765,0.9775962608459834,0.9771063997514531,0.9762586194960422,0.9790095038772705,0.9904677452034532,0.989411787299498,0.9911265922912679,0.9913908193101029,|0.9768208392057166,0.9798001286089982,0.9815771886877298,0.9802836344249357,0.9788743504750187,0.9784518278977746,0.9777427131281986,0.9802184239653716,0.9918765936233569,0.9906620450381795,0.9925702218373067,0.9926092453617693,|0.9753970119441081,0.9784047107947085,0.9803263616110124,0.9791941343930932,0.9774310123930237,0.9771369580617033,0.9765453807586846,0.978606325843346,0.9904963781626231,0.9892644911266646,0.9912518501174005,0.9914680947165104,|0.9769835645836112,0.9799668421152535,0.9817078826948922,0.9803165411338699,0.9790055718130493,0.978550399579326,0.9778260819410357,0.9795442997878063,0.991734645593428,0.9906022507328425,0.9924235625592769,0.9927216821014841,|0.9768360970322806,0.9800255154515463,0.9817988058382485,0.9805455393034718,0.9788031256742105,0.9784855450041374,0.9778874044872005,0.979223319788713,0.9917753831788683,0.9903495506918151,0.9924199302826308,0.992786538858602,|0.9754156282052238,0.9785307659322849,0.9804522838603751,0.9789989544940498,0.977379447381554,0.9771066104169011,0.9767084943873683,0.9776093335975871,0.9902424037232609,0.9890200194298975,0.9910542326230369,0.991294055595689,|0.9768731110876111,0.9800781878250604,0.9816914552918831,0.9804657134418937,0.9785834247312786,0.9784037137071524,0.9779935291660128,0.9786167306778295,0.9914562480226795,0.9901535490447337,0.9922010976174568,0.9924992749182169,|0.9770899580804554,0.9800211934025417,0.9817580773547628,0.9806046592247429,0.9787261455076293,0.9785509439121322,0.9782643087961727,0.9785891101383888,0.9915672503879769,0.9901118659100798,0.9923188066472934,0.9928348950064652,|0.977025468436582,0.980251382382145,0.9818986078307014,0.9806286020337331,0.978771361660508,0.978531333653937,0.9785241855745849,0.9783474026989035,0.9913838407628416,0.9899488753460922,0.9922501495842486,0.9927517137273457,|0.9772782497713032,0.9803244502497201,0.9820278750313058,0.9807493421846313,0.9788776344532772,0.9787131208637584,0.9787504747172368,0.9786120890280334,0.991839925752225,0.9900706879946388,0.9924755868727486,0.992829373671376,|0.9772680083605365,0.9803126981782445,0.9822207807947961,0.980980804572875,0.9787515375905714,0.9787344445063971,0.9789227762247101,0.978306805603631,0.9917940448609737,0.9898621619232776,0.992517297460293,0.9926711970520251,|0.9758115701728105,0.9790136682532719,0.9807913487384413,0.9794839913137589,0.9774300965523696,0.9773775591335886,0.9776007763372233,0.9768847840151763,0.9901667693636449,0.9884963262966717,0.9910790624299161,0.9914173000184131,|0.9771655067032697,0.9805955514777303,0.9822805072566339,0.9805014848118235,0.978717122387257,0.9785555562797109,0.9787426078541475,0.9776261591208525,0.9909026044468527,0.9896647640415859,0.9919892373246563,0.9925869831828408,|0.9771873246349906,0.9805146863887235,0.9820082436735408,0.9807510654392401,0.9787810654499677,0.9786178300820035,0.9787932982070093,0.9776144258808818,0.9910722892913277,0.9893987784534208,0.9920818095946737,0.9924901222356374,|0.9768014192690095,0.9800066062628949,0.982072509957304,0.9809361512650762,0.9783808431172821,0.9782779288022778,0.9790063811290844,0.9777663669966378,0.9907791760859106,0.988879714199269,0.9922502278877324,0.9923443984701695,|0.9775243268509968,0.9804605216367434,0.9830186346183385,0.981402667086119,0.978973425707307,0.9788344161400836,0.9795601692188063,0.9782586082693284,0.9910651105207178,0.9893207748352655,0.99305450232846,0.9934821702069969,|0.977370821928211,0.9809184649927186,0.98307270000249,0.9815615761711085,0.9793165575640711,0.9792698133512518,0.9797845438036392,0.9783211341643636,0.9914077256470859,0.9895112098763378,0.9929814680905538,0.993073417606572,|0.9774518401358027,0.9811493824632479,0.9829144101937713,0.9807691733330216,0.9788608886690008,0.9788817179402791,0.9795479024198835,0.9775358693707714,0.9908290221074597,0.9894333863911767,0.9921776476836683,0.9928339785783753,|0.9768948432116297,0.9807386153669679,0.9824859684399132,0.9802913511244746,0.9785300225481625,0.9784727212892298,0.9791290542255295,0.9771296140866352,0.9904284846384658,0.9888799202245627,0.991687943022591,0.992165004445062,|0.9767936884774081,0.9806071949793042,0.9823510099410999,0.9804812321805161,0.9783556240428714,0.9784558887942332,0.9791096358509268,0.9771559040926855,0.9900636686118404,0.9887309627600253,0.9917432832828589,0.9918701860683228,|0.9768787075671495,0.980480634198404,0.9820600554829928,0.9808080397419424,0.978381443862087,0.9787725907841293,0.9792024873909378,0.9772093451756002,0.9903654783827576,0.9884345622738755,0.9918342863456978,0.992084087486364,|0.9765519169100186,0.9804326863526419,0.9820443094883363,0.9804207197031036,0.978100985679531,0.9785591943293018,0.9790007828343907,0.9768976793072763,0.9898384328525945,0.9882237857576788,0.9913481676923797,0.9919634939150851,|0.9765314554077346,0.9805783504813648,0.9820544627925981,0.9805769101544031,0.978216693621621,0.9786985809437173,0.9790292892323428,0.97694766098294,0.9896782372570677,0.9880455835656512,0.9913029925239311,0.9918055445953949,|0.9763370299012225,0.9803129710242375,0.9820155724462852,0.9804460154707161,0.97804773433933,0.9786780552296575,0.979026567031853,0.9770749299975886,0.9896669091358563,0.9878556909522603,0.9913851275975547,0.9917595358925623,|0.9764790698887585,0.9804332630091118,0.9821156850649687,0.9807380357331509,0.9781255482064027,0.9788443770941354,0.979081531690452,0.9771654400189509,0.9896335719845538,0.9877023980750673,0.9914154899240215,0.9916664971004031,|0.9765063773143968,0.9805343190122906,0.982074542651048,0.9808598128442144,0.9782107936869197,0.9789389476088757,0.9792116183707074,0.9771389126551261,0.9894705108850935,0.9874941880770155,0.991396735932367,0.9917897434702404,|0.9766275754750355,0.9804815654040254,0.9826027086830647,0.9814205270468068,0.9785783989864352,0.9791875983740675,0.9797371992162723,0.9776509918502199,0.9897855566380511,0.9873492659678497,0.992027698560081,0.9920804387434429,|0.9768926094270566,0.9808686437768117,0.9831007310418418,0.9817705039902196,0.9789845160755304,0.9796690411851354,0.9801110090215114,0.9780173419293261,0.9899539768237625,0.9876237503564613,0.9923033161015171,0.9925190361245951,|0.9770446611814445,0.9813988923614144,0.9830598428010928,0.9815621516839111,0.9788779445682448,0.9796865882798574,0.9799899715789062,0.9778662411255199,0.9896446877094122,0.9877250385275146,0.9919904110278461,0.992673693097756,|0.976626023147455,0.9814730336673186,0.9824326153857925,0.9804784594343972,0.9787523722757885,0.979612050179974,0.9795838515295785,0.977364610732081,0.9894377002506715,0.9875587400617707,0.992079974762637,0.9919167950331984,|0.9764513770287753,0.9813937474677402,0.9824563118932739,0.9801542692543723,0.9784711979006937,0.9794770243236282,0.9793406960432547,0.9770900581074327,0.9890653601860648,0.987159003608951,0.9916031606902067,0.9914199815337847,|0.9745471848096635,0.97979857230416,0.9807563857002026,0.9788644977303632,0.9767935790120552,0.9778621464560959,0.9778131497098649,0.9755408127921674,0.9873308153794531,0.9852308048892213,0.9899414326693865,0.9898948129179377,|0.9760643483782205,0.9813130805405782,0.9823076131007668,0.9801719506210917,0.9783815833333178,0.9792506341455394,0.9792635507952372,0.9770481243407345,0.988745015636834,0.9867004229552135,0.9914694942549156,0.9913314264027419,|0.9747310045440551,0.9798888664683584,0.9809792889311709,0.979135086511668,0.9769835541524785,0.9780343176797467,0.9781032691461625,0.9758980657420477,0.9870556444299969,0.9852462379949332,0.9902293027753726,0.9900935320440649,|0.9746869011668188,0.9800057939712709,0.9809953880007151,0.9791250574996879,0.9770058597278094,0.9779907089894678,0.9781497606586549,0.9759547319437738,0.9872938899419225,0.9851310018839621,0.9901973443488793,0.9900757585888936,|0.9756540749826391,0.9812156835105532,0.9821131485556303,0.9803724876212682,0.9781217680743902,0.9790710139927951,0.979274817713068,0.977078133890562,0.9881287422469427,0.9860518316418929,0.9912154797042382,0.9911463249688027,|0.9758234418672801,0.9812063990622216,0.9821908253601911,0.9805223138219423,0.9782225852160404,0.9790710346484262,0.9794442213666186,0.9771972592427933,0.9881312836536013,0.9859940266326385,0.9911895865200113,0.9912103590470852,|0.9742451370256009,0.9799285328709556,0.9807385193357541,0.979066242171107,0.9766283440500276,0.9778241036667099,0.9776897520472362,0.9756118577422289,0.9864754229031857,0.9844857173269175,0.9892797772485682,0.9897471420278716,|0.9757833566488981,0.9813928026956481,0.9823520458940495,0.9807302582419444,0.9782609200185066,0.9790711370316302,0.979531008550448,0.9773567416094959,0.9878118541468046,0.9857029017541825,0.9911987810665599,0.9912566823577036,|0.9745486611264096,0.9801594894104828,0.9814342333718448,0.9799354312351981,0.9771074970482456,0.9779398135892259,0.9786834978773871,0.9765808086438572,0.9867033237009548,0.9846078663131939,0.990363285168001,0.9906450725667264,|0.976050627989114,0.9817574200694597,0.9829446876625728,0.9812185558538814,0.9787535844869866,0.9793944411406823,0.9800479808395667,0.9780164033694606,0.9880272050335066,0.9858553104338372,0.9915473714219828,0.9917613929176065,|0.9757054496294468,0.9819749223268183,0.9828962263869471,0.9809459176955223,0.9786146989848772,0.9793328857868082,0.979779282933431,0.9774771369485808,0.987777612020444,0.9855299215721309,0.9912259953750071,0.991535660575727,|0.9756969470100123,0.9819200048707363,0.9826315013089844,0.9809410496513074,0.9783876134650985,0.9790644355397192,0.9795985399385865,0.9774544751377962,0.9872486797381086,0.9852187832817701,0.9907178101679042,0.9911465788198619,|0.9754683837488558,0.9819373401566059,0.9828011948004431,0.9809451223072587,0.9784233184196661,0.9791316640283996,0.9797939022456388,0.9773738834707838,0.9869998326205396,0.9852093135615846,0.990747003938801,0.9911485524012957,|0.9754398408102863,0.9817367256510452,0.9826612489209596,0.9809743984946964,0.9784919838722599,0.9791362167600871,0.9798834773456223,0.9775699558834658,0.9871943665101932,0.9850970130510841,0.9908861840533306,0.991216409542127,|0.9753091651220092,0.9818238636730097,0.9828365072941622,0.9810475507055061,0.9785589386579524,0.9791709934996472,0.979999063116948,0.9774878905951696,0.9871807721010343,0.9848372668551626,0.9906321379357137,0.9912300277885344,|0.9750936102809139,0.981744458687024,0.9825990499317128,0.9810569118270519,0.9784947309997066,0.978975758150484,0.9799747931083882,0.9775348585118844,0.9869230819132754,0.9847431039029432,0.9906267684749613,0.9910641952920817,|0.9750987062287917,0.9819222612226762,0.9827211514602463,0.9810454339188153,0.9783137554305726,0.9790441384594474,0.9798796058895368,0.9774149941117378,0.9865660971454421,0.9845377203701356,0.9902787353453909,0.9910776281309935,|0.9750557431424847,0.9817799553870339,0.982611650419401,0.9813049525908287,0.9784192512238578,0.9787969128932249,0.9801758612936643,0.9777554090352001,0.9864917102308542,0.9844899875130985,0.9904861116093602,0.9910392235344161,|0.9754907493861035,0.9821052858695241,0.9833307734994987,0.9819475140416185,0.978817600969124,0.9791930540388042,0.9807891303163299,0.9781770553497148,0.9869386809781054,0.9846051594335842,0.9910950816859654,0.9919863272206335,|0.9771869614415066,0.9839659209196039,0.984763596952915,0.9833291242113131,0.9805372795686322,0.980711878556363,0.9822893775019873,0.97972148923734,0.9883707896617947,0.9860687275285847,0.9924334924602972,0.9933677817507958,|0.9753347647990553,0.982560455581488,0.983352175720408,0.9817646707994592,0.9790171105684864,0.9793179112937901,0.9808755998707747,0.9781546244057767,0.9867691626548843,0.9844779733550427,0.9910139315892952,0.9918399489321177,|0.9737761434946022,0.9809131495653596,0.9819694884896888,0.9801854014171865,0.9773640216640419,0.9776794176242355,0.979575328245717,0.9766435820277948,0.9850120592853433,0.9828322842425609,0.9894293433863341,0.9902845018839493,|0.9749848923721043,0.9825868870797526,0.983384240843599,0.9815866385407969,0.9788278174014531,0.9791574101620296,0.9808043165275506,0.978016205486498,0.9864136817115763,0.984008923420804,0.9904186983034856,0.991507910948218,|0.9751191148090411,0.9822727999202621,0.9832850694316184,0.9816877300969191,0.9788451157910881,0.9788965037526619,0.9810799053404716,0.97810362026861,0.9861240514411062,0.9839392356889682,0.9904319350802571,0.9915012978116094,|0.9750615836204202,0.9826551187074193,0.9834153481114631,0.981964884008946,0.9789511863635023,0.9791756760069406,0.9812116378332504,0.9782983215326698,0.9862889887358928,0.9839571894665643,0.9905985413070513,0.9917109663201956,|0.9752534249127334,0.9827196301488988,0.983553825763525,0.9820604102750876,0.9789602190271232,0.9791733202529721,0.9814923502172197,0.9784630902522379,0.9862562023389856,0.9838348767966905,0.9905310223734765,0.9918063104937591,|0.9736871476815969,0.98146801496963,0.982215288776171,0.9807297075075162,0.9776334701322095,0.9777902163665046,0.9802803954128213,0.9771366185042645,0.98488864509123,0.9825724812054895,0.9892906726753464,0.9905188962533651,|0.9752539189733319,0.9830574486440051,0.983750527633995,0.9821460343838813,0.979179845988729,0.97925889519145,0.9816866202131022,0.9785862843703749,0.9862245861898195,0.9838019369760368,0.9905912382258689,0.9917028061265116,|0.9736827207413769,0.9814679296208165,0.9823088174201301,0.9809326958291029,0.9776016280620639,0.9777697890920936,0.9803049263485968,0.9772769480558601,0.9847175079497715,0.9822881804086631,0.9892298142906584,0.9904427973176377,|0.9752523219680979,0.983175059384661,0.9839355931033581,0.9823647923606156,0.9792016222136891,0.9791870116269616,0.9818069602674304,0.9785996953996166,0.9862539238533164,0.9836579361605602,0.990537991008816,0.9918541624029852,|0.9750481452974956,0.9832134395786222,0.9840273303052175,0.9821644406050934,0.979176317095733,0.9792458710437404,0.9818296418715681,0.978704420834028,0.9859793130628663,0.983451425690826,0.9903551015451039,0.991866873176567,|0.9735474401725778,0.9819036161641442,0.9827020293439187,0.9811399507183812,0.9779043696394615,0.9779137839900888,0.980756771744008,0.9775330734313571,0.9847465435058605,0.982147054594485,0.9890126057026329,0.9907466873782306,|0.9749928301263744,0.9833843083133904,0.9840297089323592,0.9825752264116666,0.9793286662317109,0.9792299107429107,0.9820856856769172,0.9788889651709108,0.9856863494678993,0.983321345310671,0.9902985019776868,0.9919251349978988,|0.9735966620220639,0.9820858098100868,0.9829379793625306,0.9811670190633386,0.977856479853311,0.9778859354211712,0.9808527360109625,0.9776285431076048,0.9845637007492558,0.9819205174714327,0.9889645526842066,0.9907129725014648,|
