632.0,1318.0,2003.0,2687.0,3371.0,4054.0,4738.0,5422.0,6105.0,6789.0,7473.0,8156.0,8840.0,9524.0,10208.0,10891.0,11575.0,12259.0,12943.0,13626.0,14310.0,14993.0,15676.0,16360.0,17044.0,17728.0,18411.0,19094.0,19778.0,20461.0,21145.0,21828.0,22512.0,23196.0,23879.0,24563.0,25246.0,25930.0,26613.0,27297.0,27980.0,28664.0,29347.0,30031.0,30715.0,31398.0,32082.0,32766.0,33449.0,34133.0,34817.0,35501.0,36184.0,36868.0,37551.0,38234.0,38918.0,39602.0,40286.0,40970.0,41653.0,42337.0,43020.0,43704.0,
420.0,436.0,453.0,469.0,485.0,502.0,518.0,534.0,551.0,567.0,583.0,599.0,616.0,632.0,648.0,665.0,681.0,697.0,714.0,730.0,
791.9927368164062,787.4125366210938,784.4117431640625,782.74951171875,781.9783935546875,781.4722900390625,781.2318725585938,781.019287109375,781.1031494140625,780.9284057617188,780.811279296875,779.8697509765625,780.8665771484375,779.7767944335938,782.7809448242188,780.7648315429688,780.8154296875,779.759033203125,780.6302490234375,780.8292846679688,782.6810913085938,780.636474609375,780.6428833007812,780.5518188476562,780.535400390625,780.50048828125,780.37060546875,780.2470092773438,780.31689453125,780.1785278320312,779.9423828125,779.844482421875,779.8065185546875,779.8757934570312,779.7643432617188,779.6676635742188,779.5064086914062,779.4857177734375,779.4129638671875,779.3696899414062,779.0816650390625,778.9932250976562,778.8745727539062,780.7674560546875,778.7389526367188,778.55029296875,778.6097412109375,778.5117797851562,778.3956909179688,778.232421875,778.0750122070312,776.9154663085938,777.7235717773438,777.5989379882812,777.6633911132812,777.525634765625,777.4326171875,777.2174682617188,777.0908203125,776.900390625,776.9384155273438,776.766357421875,776.6217651367188,776.4857788085938,
812.1641845703125,806.3723754882812,803.3616333007812,801.6607055664062,800.8662719726562,800.35546875,800.0921630859375,799.9024047851562,799.9934692382812,799.8096313476562,799.6548461914062,799.71142578125,799.752197265625,799.7059326171875,799.6158447265625,799.6610107421875,799.6776123046875,799.6356811523438,799.467529296875,799.704833984375,799.5853271484375,799.498779296875,799.4790649414062,799.4224243164062,799.4178466796875,799.379638671875,799.2354125976562,799.1441040039062,799.159423828125,799.052490234375,798.7672729492188,798.6785278320312,798.6239013671875,798.734375,798.6011352539062,798.5475463867188,798.376708984375,798.2820434570312,798.2471313476562,798.2188720703125,797.8862915039062,797.7928466796875,797.6394653320312,799.5120239257812,797.5358276367188,797.349609375,797.4729614257812,797.3182983398438,797.1409912109375,796.9920043945312,796.8326416015625,796.6573486328125,796.4900512695312,796.4059448242188,796.4326171875,796.2992553710938,798.2232666015625,795.9521484375,795.8170776367188,795.6638793945312,795.6968994140625,795.47314453125,795.3267822265625,795.2825927734375,
850.4393920898438,844.4960327148438,841.2625122070312,839.5558471679688,838.68505859375,838.2359619140625,837.9945068359375,837.6754150390625,837.8043212890625,837.6241455078125,837.36376953125,837.4569702148438,837.5018920898438,837.4611206054688,837.40625,837.4019165039062,837.5266723632812,837.3763427734375,837.1141967773438,837.4951782226562,837.418701171875,837.3895263671875,837.296875,837.1428833007812,837.1869506835938,837.1416625976562,836.9970092773438,836.8663940429688,836.9085693359375,836.736328125,836.418212890625,836.3253784179688,836.2977905273438,836.4302978515625,836.268798828125,836.1549682617188,836.3053588867188,835.981201171875,835.9872436523438,836.11328125,835.5810546875,835.3372192382812,835.17333984375,835.1302490234375,837.2034912109375,835.0473022460938,834.9369506835938,834.8514404296875,834.7254638671875,834.598388671875,834.4896240234375,834.2213134765625,834.1009521484375,833.9848022460938,833.9945678710938,833.8436889648438,833.678955078125,833.558349609375,833.2968139648438,833.10302734375,833.1599731445312,832.95849609375,832.8480834960938,832.787353515625,
915.738037109375,908.4647827148438,905.9952392578125,904.1063842773438,905.2033081054688,902.73193359375,902.47314453125,902.2320556640625,902.2161865234375,902.0411376953125,901.7844848632812,901.8224487304688,901.9205322265625,901.8632202148438,901.7489013671875,901.9791259765625,902.0902709960938,901.7728271484375,901.5101928710938,901.9283447265625,902.1692504882812,901.7505493164062,901.7062377929688,901.574951171875,901.6561889648438,901.6351318359375,901.3651733398438,901.1864013671875,901.2713012695312,901.1929321289062,902.7481689453125,900.6104125976562,899.5570678710938,900.6852416992188,900.5280151367188,900.4112548828125,900.1609497070312,900.1439819335938,900.0081787109375,899.972900390625,899.6661376953125,899.7737426757812,899.1392211914062,899.2208251953125,899.2369995117188,898.9885864257812,899.0089721679688,898.8231811523438,898.7311401367188,898.6082763671875,898.3914184570312,898.1917114257812,896.9840087890625,897.8870239257812,898.1387939453125,897.7855834960938,897.46923828125,897.2639770507812,897.1049194335938,896.88330078125,896.9766235351562,896.622802734375,896.583984375,896.34619140625,
993.6888427734375,987.0614624023438,983.591064453125,981.3524780273438,980.2039184570312,979.8815307617188,979.3760375976562,979.1251831054688,979.1674194335938,980.9264526367188,978.7272338867188,978.9064331054688,978.9755859375,978.7230224609375,978.69384765625,978.9047241210938,978.9503173828125,978.598876953125,978.3959350585938,979.0380249023438,980.7732543945312,978.087158203125,978.6091918945312,978.4248046875,978.5125732421875,978.4790649414062,980.1276245117188,977.9981689453125,978.1242065429688,978.1279907226562,977.4647827148438,977.33740234375,977.167236328125,977.3236694335938,977.1220092773438,977.037841796875,977.14306640625,976.7080078125,976.58642578125,976.654052734375,976.2184448242188,975.8604125976562,975.6126708984375,975.62939453125,975.7080078125,975.6439819335938,975.4037475585938,975.1421508789062,975.0028686523438,974.9019165039062,974.6115112304688,974.3564453125,974.1075439453125,974.1289672851562,973.9876708984375,973.7841796875,973.6334838867188,973.3399047851562,973.4795532226562,972.9013671875,973.3453979492188,972.6112670898438,972.4367065429688,972.32470703125,
1074.9580078125,1067.822509765625,1063.85888671875,1061.5484619140625,1060.49853515625,1059.9232177734375,1059.6087646484375,1059.3465576171875,1059.290283203125,1059.2220458984375,1058.765869140625,1058.9522705078125,1058.9708251953125,1058.896240234375,1058.777099609375,1058.904541015625,1059.0377197265625,1058.703857421875,1060.781494140625,1058.8077392578125,1058.7232666015625,1058.63720703125,1058.4744873046875,1058.2674560546875,1058.4857177734375,1058.292724609375,1058.01708984375,1058.0941162109375,1057.73974609375,1057.6231689453125,1057.0938720703125,1056.9154052734375,1056.6961669921875,1056.8297119140625,1055.917724609375,1056.4359130859375,1056.115966796875,1056.1802978515625,1055.908935546875,1055.8543701171875,1055.40576171875,1055.0732421875,1054.7159423828125,1054.588134765625,1054.6695556640625,1054.3861083984375,1054.40283203125,1054.169921875,1054.121826171875,1053.7607421875,1053.4140625,1053.204833984375,1052.9248046875,1052.8994140625,1052.901123046875,1052.569580078125,1052.416748046875,1053.935546875,1051.919189453125,1051.619384765625,1051.542724609375,1051.194091796875,1050.9527587890625,1050.7584228515625,
1109.2138671875,1101.744873046875,1097.707763671875,1095.226806640625,1094.1246337890625,1093.604248046875,1093.2122802734375,1092.9840087890625,1092.9493408203125,1092.615234375,1092.509521484375,1092.6260986328125,1092.565185546875,1092.412109375,1092.465087890625,1092.4842529296875,1092.5399169921875,1092.38037109375,1092.103515625,1092.3316650390625,1092.1954345703125,1092.12060546875,1091.9449462890625,1091.77734375,1091.7498779296875,1091.5362548828125,1091.3433837890625,1091.14013671875,1091.1197509765625,1090.7154541015625,1090.333984375,1090.1256103515625,1089.8873291015625,1089.890869140625,1089.697998046875,1089.4610595703125,1089.223388671875,1089.0560302734375,1088.861083984375,1088.7464599609375,1088.2802734375,1087.9954833984375,1087.62353515625,1087.4375,1087.2901611328125,1087.116943359375,1086.970458984375,1086.7547607421875,1086.64111328125,1086.3194580078125,1086.004638671875,1085.669189453125,1085.4346923828125,1085.290771484375,1085.3095703125,1085.00048828125,1084.7802734375,1084.4193115234375,1084.272705078125,1083.9290771484375,1083.7513427734375,1083.474609375,1083.1304931640625,1082.97705078125,
1122.314697265625,1114.8797607421875,1110.7337646484375,1107.291015625,1107.056884765625,1106.5245361328125,1106.134765625,1104.8948974609375,1105.935546875,1105.607177734375,1105.4705810546875,1105.5047607421875,1105.552001953125,1105.4202880859375,1105.4239501953125,1105.4400634765625,1105.4732666015625,1105.3746337890625,1104.9783935546875,1105.180908203125,1105.0523681640625,1104.8363037109375,1104.6728515625,1104.3795166015625,1104.3546142578125,1104.169921875,1103.9127197265625,1103.5850830078125,1103.5899658203125,1103.1124267578125,1102.8369140625,1102.4371337890625,1102.14990234375,1102.0947265625,1105.96337890625,1101.6072998046875,1101.3983154296875,1101.16357421875,1100.88232421875,1100.6962890625,1100.212646484375,1099.89599609375,1099.4764404296875,1099.35888671875,1099.132568359375,1098.8399658203125,1098.7244873046875,1100.4923095703125,1098.315185546875,1098.0631103515625,1097.705322265625,1097.290283203125,1096.95947265625,1096.8394775390625,1096.826904296875,1096.5010986328125,1096.30224609375,1097.78369140625,1095.672119140625,1095.3358154296875,1095.1966552734375,1094.722900390625,1094.5484619140625,1094.2847900390625,
